Epoch,Loss,Proto Loss,Total Loss
1,2.105159391806676,2.154251900915864,2.1538205010809373
2,1.9783457346451587,2.0892535564226984,2.088366257227384
3,1.9306072314580283,2.069666501803276,2.0679977447558673
4,1.9085426397812673,2.0605977908158915,2.058164969468728
5,1.891640760959723,2.052449034116207,2.0492329050333074
6,1.877580962731288,2.0470347120211674,2.042967847066048
7,1.8592978144303347,2.0416163970262575,2.0365114820309174
8,1.8353482756859216,2.036190337706835,2.0297633843544203
9,1.7954439545289065,2.031057178668487,2.0225750684738157
10,1.7560973543387193,2.0263125260670978,2.015503874497536
11,1.8596841530922132,2.0741888877673027,2.0647506221746785
12,1.7420514164826808,2.0390452763973137,2.0247896118041795
13,1.683856206979507,2.0177050831990364,2.0003449693704263
14,1.6341495587275578,2.000142272619101,1.9796466897695493
15,1.5919490569677108,1.9853656722949102,1.9617606697938381
16,1.5530888270109127,1.9716372893406795,1.9448501718349946
17,1.5270993804320312,1.960365587625748,1.9309034518706494
18,1.4851393213638893,1.9476867978389447,1.91438332429299
19,1.4494297531934885,1.9330986857414245,1.8963398918127403
20,1.4220722128183414,1.9239939863865192,1.8838402806184231
21,1.4713492760291467,1.9436986568646553,1.9040213208932144
22,1.3984747177515275,1.9226022234329811,1.8764790033682799
23,1.3599721789360046,1.9081145723660786,1.857685454380818
24,1.315004135400821,1.8939382715102955,1.8383605636083162
25,1.2933005392551422,1.88390482205611,1.8248443487362984
26,1.254487237869165,1.8696881398176535,1.8057073024603036
27,1.2273005390778566,1.859529354633429,1.791248682523385
28,1.2085588672222236,1.8510357862863784,1.779078396772727
29,1.182658268091006,1.842582755516737,1.7660315146813026
30,1.1603303819130628,1.834617456717369,1.753702996021662
31,1.2116047518375592,1.8574422655961453,1.7773583840101193
32,1.150523483294707,1.839802123950078,1.7515744203176253
33,1.1136773717709076,1.824099610402034,1.7303238223760555
34,1.0861161305354192,1.8149548301329979,1.7158328169431443
35,1.069117377507381,1.8087475333458338,1.7051993373112801
36,1.0365226864814758,1.7972381921914908,1.6876951660865391
37,1.0232546062041552,1.793742784170004,1.679710531846071
38,0.9984899739424388,1.7852053611706464,1.665624597439399
39,0.9674795436553466,1.7756761168822264,1.6495974250328846
40,0.9561902793554159,1.7698668715281365,1.639678566883772
41,1.0250411707621354,1.7947746200439259,1.668538378752195
42,0.9569341654960926,1.774551491248302,1.6371918033330868
43,0.9220219688537793,1.762983278127817,1.6183379555359865
44,0.8904070172554407,1.7512283013417171,1.599723758452978
45,0.8767889201641083,1.7435334144494472,1.5875193922947615
46,0.8642926057179768,1.7394822047306941,1.578447295457889
47,0.8428696607932066,1.7329008939938668,1.5655749773367857
48,0.8215496691373678,1.7262582094241412,1.5525542201139988
49,0.8005501158726521,1.7177652209233014,1.5379910884759365
50,0.7926255331589626,1.7149809329937666,1.5305098796502137
51,0.8697617798279493,1.7408114494421543,1.563117322554955
52,0.7957829397458297,1.7214561590781579,1.5289161275594663
53,0.7709243389276358,1.7113821876354707,1.5120051014117706
54,0.751278611482718,1.704643094845307,1.4987163341962375
55,0.734547747251315,1.6991932954543676,1.4869712251883287
56,0.7101582325421847,1.6923890526478107,1.472369394852565
57,0.6931407871154639,1.6868945204294645,1.4603186937478871
