Round,Accuracy
1,22.07
2,66.2
3,67.51
4,68.03
5,68.48
6,67.95
7,68.41
8,68.67
9,69.16
10,69.07
11,69.59
12,70.09
13,69.64
14,70.47
15,69.08
16,69.93
17,69.02
18,70.2
19,69.53
20,70.26
21,70.23
22,70.39
23,69.9
24,69.94
25,70.51
