Round,Accuracy
1,15.76
2,43.54
3,53.25
4,57.1
5,55.94
6,60.4
7,60.76
8,60.29
9,61.34
10,61.79
11,62.76
12,62.76
13,63.51
14,63.83
15,63.6
16,63.5
17,63.31
18,64.58
19,63.78
20,64.8
21,65.46
22,63.95
23,64.86
24,65.23
25,66.12
