Round,Accuracy
1,16.84
2,39.98
3,47.46
4,50.43
5,53.32
6,55.84
7,58.29
8,59.09
9,61.06
10,61.06
11,61.51
12,62.78
13,61.69
14,63.33
15,63.17
16,63.69
17,64.16
18,64.06
19,64.16
20,65.69
21,65.11
22,64.97
23,65.96
24,65.18
25,65.74
