Round,Accuracy
1,14.64
2,26.74
3,29.69
4,34.72
5,35.05
6,38.63
7,42.08
8,40.95
9,40.28
10,42.03
11,44.14
12,44.42
13,46.0
14,44.93
15,43.71
16,45.46
17,46.25
18,46.49
19,48.05
20,47.41
21,47.8
22,49.54
23,45.94
24,48.99
25,50.6
