Round,Accuracy
1,13.35
2,25.96
3,39.7
4,44.12
5,47.02
6,50.14
7,49.96
8,53.93
9,54.13
10,54.24
11,55.42
12,57.73
13,58.33
14,57.67
15,56.79
16,58.72
17,58.12
18,60.43
19,59.73
20,60.4
21,59.08
22,60.57
23,61.97
24,60.01
25,60.07
