Epoch,Loss
1,1.7899153052232204
2,1.2464364060988793
3,1.1162914667374049
4,1.030331787543419
5,0.9634403671973791
6,0.914991254837085
7,0.862939177109645
8,0.8136802691679734
9,0.7827285750554158
10,0.7438573487294026
11,0.7108656479762151
12,0.6816729026727187
13,0.6498813444987321
14,0.6216331627124395
15,0.6036328323376484
16,0.5808196971813838
17,0.5508535158175688
18,0.5286159899372321
19,0.512772121719825
20,0.4931165747153453
21,0.47219500151964333
22,0.44683485993972194
23,0.43188568705167524
24,0.4154585390136792
25,0.4037758987683516
26,0.3865210484999877
27,0.37063830280915283
28,0.35840891834635
29,0.3422911953467589
30,0.3236114461452533
31,0.31225228160619733
32,0.3008024959227978
33,0.29150063292338296
34,0.28268631685238615
35,0.26933490078036604
36,0.2600680625400482
37,0.24439432007762102
38,0.24478791382832404
39,0.23252308233044086
40,0.22357889438668888
41,0.21875652386209904
42,0.21253526808741766
43,0.2064447525793161
44,0.1940300570944181
45,0.1844057845763671
46,0.18740232606919913
47,0.1797929917008449
48,0.1652934543406352
49,0.16213535563781475
50,0.15746989055321767
51,0.1516397999551816
52,0.14792199288136684
53,0.1425279245353662
54,0.13933167564563262
55,0.13612352833151817
56,0.13396623711555433
57,0.12850235412613703
58,0.13267851148564846
59,0.11917775608599186
60,0.12415481486763709
61,0.11990954206826596
62,0.10950616408043946
63,0.11325643739830225
64,0.10270469386417132
65,0.10432606164652568
66,0.10602740639199813
67,0.10399350550216742
68,0.09815355254432712
69,0.09574804032842318
70,0.09811027690481681
71,0.08885873163071198
72,0.08933713133327471
73,0.08850824049650094
74,0.08685666181099339
75,0.08783186488331128
76,0.08108950677112892
77,0.08796122877691419
78,0.07880720825006182
79,0.08006930612982847
80,0.08064053637715868
81,0.07708324629288071
82,0.08205765734952039
83,0.07477163758654243
84,0.07686933015520947
85,0.07954604009835002
86,0.06778152502882175
87,0.06864509350644091
88,0.0741355852713474
89,0.06357812877648916
90,0.07101160106846155
91,0.0695772116430677
92,0.06484761092728243
93,0.06460485917826493
94,0.06454698864298944
95,0.0708557496062265
96,0.06083244169727923
97,0.06402614090400628
98,0.06347335883392355
99,0.05769646354139042
100,0.05895429805327111
101,0.059669085588449466
102,0.06268498256492118
103,0.05819460449811931
104,0.053620041153417564
105,0.05467888665958666
106,0.05670048606773027
107,0.057949750989866565
108,0.05688262439082162
109,0.0565883686622748
110,0.04932695849058338
111,0.060392077065383395
112,0.05010887439637326
113,0.051394134416627005
114,0.0486752710920066
115,0.05323115797379078
116,0.05548228087136522
117,0.04848661276523788
118,0.04845534893684089
119,0.05246289397100321
120,0.04883780126841978
121,0.04989355282846074
122,0.04771348671593632
123,0.052213017042511356
124,0.05111415164592938
125,0.04486575330762813
126,0.05012795576849618
127,0.04875926085723899
128,0.04324697336325278
129,0.05129766306863763
130,0.04853112232059431
131,0.04754448082680122
132,0.04797244880061883
133,0.050873937150344065
134,0.04469561150106482
135,0.04252771588866241
136,0.05193857071586908
137,0.047212433366654205
138,0.04435954349867713
139,0.05035736678729359
140,0.044666786510974936
141,0.04218705176280286
142,0.04893487137145339
143,0.045803109350470966
144,0.045295228059284195
145,0.0431581129376681
146,0.04661853577917776
147,0.03779483144858088
148,0.043350878784743446
149,0.047977655310518084
150,0.04067089731852787
151,0.04278514287136018
152,0.0415150831387832
153,0.03998776587914341
154,0.036831421799993574
155,0.04261109345735839
156,0.039004858242323956
157,0.04785691975759199
158,0.04240695684610938
159,0.0399141781587297
160,0.04277081296970256
161,0.040210656935158066
162,0.04156375278014308
163,0.04510761588656654
164,0.03566679004400682
165,0.03859028132178653
166,0.04307639934003162
167,0.045976169602885746
168,0.04032502933226239
169,0.04376834458313309
170,0.03966409690702
171,0.036010686973802365
172,0.038350747005703546
173,0.04252736311083516
174,0.04123489988597635
175,0.03992611218172197
176,0.03674567146017813
177,0.03670054844756706
178,0.03274104468858777
179,0.03868595759491794
180,0.03623476430224493
181,0.03877526378999345
182,0.03659909292548083
183,0.037819852005356015
184,0.036604691695911476
185,0.042785779720482725
186,0.03395860763147282
187,0.03777032777165564
188,0.043018333280745606
189,0.038997899811082065
190,0.03219885570459808
191,0.037088247714564204
192,0.03629023379717882
193,0.0385967531044466
194,0.04103389508986416
195,0.03827162534774591
196,0.035096505637734365
197,0.04236269481121921
198,0.0352609597104721
199,0.04099227925702834
200,0.03386132502659726
201,0.029338261757929546
202,0.036110749739246106
203,0.03393764106276182
204,0.037408583452447484
205,0.04008179878762278
206,0.03910067004497903
207,0.03742980211137388
208,0.04182304098742465
209,0.0353886589467621
210,0.03394214790374136
211,0.034941173363954595
212,0.038444391585504396
213,0.04046991444252527
214,0.03723825627269271
215,0.03363793592016475
216,0.033168013763124456
217,0.03626286875253591
218,0.03659880980908966
219,0.03624994125700771
220,0.03451812417150881
221,0.04098986892495304
222,0.03705508843338929
223,0.036115467941197445
224,0.0357299356873577
225,0.03871273132196317
226,0.03068012741322701
227,0.03210640518317143
228,0.038528110738246676
229,0.03603893460538716
230,0.03417814588472725
231,0.03853407156570122
232,0.03563087789240317
233,0.035626548493448165
234,0.03555099067027466
235,0.035377413041752355
236,0.02818053880204948
237,0.03866214703869982
238,0.03190824398890329
239,0.03162147909752093
240,0.03673855788193834
241,0.03711564119558972
242,0.03378186224398609
243,0.039343783564459625
244,0.03721211310058164
245,0.031772803432212615
246,0.03502669847176339
247,0.039195014706227736
248,0.03432534944552642
249,0.03033183755618759
250,0.03334237721163588
