iteration,loss
0,2.377562642097473
100,1.6634907722473145
195,1.3670877814292908
295,1.2535696029663086
390,1.05917888879776
490,1.1633781790733337
585,0.9594461917877197
685,1.178507685661316
780,0.9737340211868286
880,1.1232452392578125
975,0.8102731108665466
1075,0.7981459200382233
1170,0.7643855810165405
1270,0.8042781054973602
1365,0.8727187812328339
1465,0.7504340708255768
1560,0.7363471984863281
1660,0.8563075363636017
1755,0.7617753148078918
1855,0.7107062339782715
1950,3.2106910943984985
2050,1.3136605024337769
2145,1.0871354639530182
2245,1.1620990633964539
2340,1.0904361605644226
2440,1.0477984845638275
2535,0.8589314222335815
2635,0.9659793972969055
2730,0.8085894286632538
2830,1.0014753937721252
2925,0.7481363415718079
3025,0.7725323438644409
3120,0.8345893025398254
3220,0.8266361653804779
3315,0.7026161849498749
3415,0.783910483121872
3510,0.7162578999996185
3610,0.7291570901870728
3705,0.586547315120697
3805,0.6735149919986725
3900,1.515155553817749
4000,1.0151377320289612
4095,0.8289541006088257
4195,0.9498171508312225
4290,0.6335600912570953
4390,0.7636398673057556
4485,0.7580877244472504
4585,0.7514173984527588
4680,0.7650578320026398
4780,0.7075292468070984
4875,0.5729765892028809
4975,0.7791558504104614
5070,0.46266938745975494
5170,0.6261798739433289
5265,0.5081983655691147
5365,0.5892894268035889
5460,0.4829517900943756
5560,0.644728034734726
5655,0.4847300946712494
5755,0.5618945211172104
5850,1.0372330844402313
5950,0.6946607828140259
6045,0.6830889284610748
6145,0.6978631317615509
6240,0.5103004723787308
6340,0.4895876348018646
6435,0.4678414463996887
6535,0.5887613594532013
6630,0.48663565516471863
6730,0.48818351328372955
6825,0.4996296316385269
6925,0.5312546640634537
7020,0.4133794605731964
7120,0.4589335471391678
7215,0.4709755480289459
7315,0.6251486241817474
7410,0.3614072948694229
7510,0.45409785211086273
7605,0.27000997215509415
7705,0.37245337665081024
7800,0.7313238084316254
7900,0.6160149574279785
7995,0.3726600110530853
8095,0.5602284222841263
8190,0.36464203894138336
8290,0.44524312019348145
8385,0.35614998638629913
8485,0.4076109528541565
8580,0.31478026509284973
8680,0.4141532629728317
8775,0.33696359395980835
8875,0.37378038465976715
8970,0.26206959784030914
9070,0.3721151798963547
9165,0.3495774567127228
9265,0.3207269534468651
9360,0.2789668142795563
9460,0.31622570753097534
9555,0.21277055889368057
9655,0.3638094812631607
9750,0.43870025873184204
9850,0.4197855591773987
9945,0.3364761173725128
10045,0.5088160336017609
10140,0.2505483850836754
10240,0.5216647088527679
10335,0.3370121866464615
10435,0.2767636403441429
