iteration,loss
0,2.359088182449341
100,1.712893009185791
195,1.3937695622444153
295,1.2775949239730835
390,1.1632431745529175
490,1.2248713970184326
585,1.0744692087173462
685,1.0614495873451233
780,1.0827003717422485
880,1.0897480249404907
975,2.723973035812378
1075,1.2285264730453491
1170,1.028801441192627
1270,1.1911669373512268
1365,0.9857687652111053
1465,1.0300076603889465
1560,1.029950737953186
1660,0.9512238502502441
1755,0.9163885414600372
1855,0.8078848719596863
1950,1.1938239336013794
2050,1.213472306728363
2145,0.9540677070617676
2245,0.8752748668193817
2340,0.7471453547477722
2440,0.8416300117969513
2535,0.8250544369220734
2635,0.8215725421905518
2730,0.7361447215080261
2830,0.748680055141449
2925,1.2798470258712769
3025,0.8939672410488129
3120,0.721542477607727
3220,0.8060159981250763
3315,0.6148494184017181
3415,0.7309712171554565
3510,0.7103317379951477
3610,0.70339235663414
3705,0.6037777364253998
3805,0.6931309998035431
3900,0.8040717244148254
4000,0.7298911511898041
4095,0.545259565114975
4195,0.6396129727363586
4290,0.4923558682203293
4390,0.5638220310211182
4485,0.5840159356594086
4585,0.5994004458189011
4680,0.4368283301591873
4780,0.6332024931907654
4875,0.7542240023612976
4975,0.5602235496044159
5070,0.47558142244815826
5170,0.42033645510673523
5265,0.48271559178829193
5365,0.5224833488464355
5460,0.37835216522216797
5560,0.4850408136844635
5655,0.2614949122071266
5755,0.46696172654628754
5850,0.4375620633363724
5950,0.5056884735822678
6045,0.46079452335834503
6145,0.419622540473938
6240,0.34451766312122345
6340,0.33410143852233887
6435,0.3083100765943527
6535,0.41838793456554413
6630,0.29039451479911804
6730,0.3087490350008011
6825,0.5527400821447372
6925,0.36830323934555054
7020,0.23643824458122253
7120,0.3940221071243286
7215,0.27300964295864105
7315,0.4170599728822708
7410,0.26208262890577316
7510,0.3954012393951416
7605,0.34594473242759705
7705,0.28507551550865173
7800,0.37421900779008865
7900,0.3202539533376694
7995,0.2836575359106064
8095,0.3035735785961151
8190,0.13206914439797401
8290,0.2827252224087715
8385,0.17009267210960388
8485,0.24028372764587402
8580,0.18808726221323013
8680,0.2120668962597847
8775,0.37037284672260284
8875,0.2592960596084595
8970,0.20853061228990555
9070,0.2901831418275833
9165,0.26796695590019226
9265,0.2408868446946144
9360,0.18091220036149025
9460,0.2014438807964325
9555,0.17158154398202896
9655,0.21155072003602982
9750,0.25778335332870483
9850,0.24224402010440826
9945,0.12256522476673126
10045,0.23273098468780518
10140,0.21787957102060318
10240,0.26456258445978165
10335,0.15373293310403824
10435,0.11605814844369888
10530,0.1123526319861412
10630,0.16227523237466812
10725,0.17051437497138977
10825,0.1631825491786003
10920,0.11778466403484344
11020,0.13673988729715347
11115,0.13903401792049408
11215,0.1007991861552
11310,0.1314471699297428
11410,0.17101433128118515
11505,0.10248301550745964
11605,0.1031274851411581
11700,0.2383221536874771
11800,0.1977986991405487
11895,0.10247773677110672
11995,0.1566232144832611
12090,0.13676422461867332
12190,0.1507752165198326
12285,0.11647849902510643
12385,0.16788217425346375
12480,0.07596420124173164
12580,0.13851013220846653
12675,0.21580185741186142
12775,0.16904131323099136
12870,0.13900147378444672
12970,0.1389382854104042
13065,0.1368958055973053
13165,0.13462774455547333
13260,0.08621468022465706
13360,0.09413819760084152
13455,0.056288862600922585
13555,0.09569758176803589
13650,0.17707927525043488
13750,0.19730838388204575
13845,0.1105162724852562
13945,0.06858118996024132
14040,0.07176970690488815
14140,0.11119960620999336
14235,0.09933779761195183
14335,0.12271450832486153
14430,0.20616962760686874
14530,0.1086195856332779
14625,0.1584826409816742
14725,0.0802621841430664
14820,0.05847444757819176
14920,0.08204752393066883
15015,0.03441287763416767
15115,0.06337366625666618
15210,0.03442201856523752
15310,0.09260544553399086
15405,0.08745502680540085
15505,0.05376331880688667
15600,0.07400379702448845
15700,0.11663448065519333
15795,0.14852096512913704
15895,0.10243754088878632
15990,0.06984432600438595
16090,0.09259049221873283
16185,0.048933304846286774
16285,0.03658115956932306
16380,0.0754059050232172
16480,0.10026643052697182
16575,0.14789867401123047
16675,0.12352407351136208
16770,0.08701909333467484
16870,0.10119833424687386
16965,0.06281575560569763
17065,0.06476113945245743
17160,0.047000348567962646
17260,0.08457158133387566
17355,0.05464016832411289
17455,0.11910630576312542
17550,0.1934274174273014
17650,0.07630543783307076
17745,0.05546977557241917
17845,0.05517249274998903
17940,0.0686209537088871
18040,0.11641252785921097
18135,0.03720103017985821
18235,0.06570137478411198
18330,0.060976166278123856
18430,0.04387635365128517
18525,0.08371037058532238
18625,0.04818773549050093
18720,0.06886247359216213
18820,0.025849750265479088
18915,0.1038579810410738
19015,0.07135199755430222
19110,0.1088909637182951
19210,0.054150430485606194
19305,0.039348093792796135
19405,0.12328046280890703
19500,0.06060224398970604
19600,0.05539467837661505
19695,0.14888059347867966
19795,0.07116654701530933
19890,0.02075219340622425
19990,0.05511283129453659
20085,0.03396355826407671
20185,0.09633451700210571
20280,0.10667093098163605
20380,0.025948677211999893
20475,0.0558538231998682
20575,0.04682098887860775
20670,0.0421183705329895
20770,0.030651853419840336
20865,0.05213155783712864
20965,0.04815441742539406
21060,0.08592810295522213
21160,0.06800570711493492
21255,0.06723125837743282
21355,0.062477488070726395
21450,0.06210419163107872
21550,0.06367061287164688
21645,0.03960748761892319
21745,0.06307472009211779
21840,0.029034949839115143
21940,0.035846301820129156
22035,0.06742886267602444
22135,0.05311677046120167
22230,0.027135209180414677
22330,0.04613985773175955
22425,0.1596788726747036
22525,0.07117249816656113
22620,0.044833239167928696
22720,0.06850479170680046
22815,0.06794544588774443
22915,0.04296889994293451
23010,0.03603136260062456
23110,0.04902830347418785
23205,0.047715481370687485
23305,0.041653357446193695
23400,0.07663914561271667
23500,0.07551535591483116
23595,0.07278234511613846
23695,0.05033537559211254
23790,0.055913446471095085
23890,0.027188247069716454
23985,0.05311429314315319
24085,0.07236789166927338
24180,0.0593301635235548
24280,0.03901928476989269
24375,0.05694539099931717
24475,0.04598132707178593
24570,0.08782956190407276
24670,0.07056685164570808
24765,0.05590405873954296
24865,0.03293600678443909
24960,0.07349260523915291
25060,0.048121122643351555
25155,0.06548655033111572
25255,0.02466449048370123
25350,0.11362956464290619
25450,0.04733262583613396
25545,0.05213854555040598
25645,0.02622584067285061
25740,0.023159408010542393
25840,0.04083998640999198
25935,0.05930506810545921
26035,0.05897962488234043
26130,0.04049879591912031
26230,0.0648483675904572
26325,0.06226997263729572
26425,0.0481873694807291
26520,0.038387833163142204
26620,0.03568377438932657
26715,0.02487232629209757
26815,0.06715508736670017
26910,0.021767010912299156
27010,0.08767503872513771
27105,0.06459498219192028
27205,0.03189524542540312
27300,0.06993971578776836
27400,0.07776330783963203
27495,0.04710248112678528
27595,0.045383917167782784
27690,0.02535478211939335
27790,0.024660401046276093
27885,0.03208885667845607
27985,0.0352336298674345
28080,0.08093288773670793
28180,0.03247270919382572
28275,0.050773680210113525
28375,0.05419636704027653
28470,0.036702062003314495
28570,0.019807671196758747
28665,0.03301401203498244
28765,0.07218537572771311
28860,0.01273530744947493
28960,0.02868365589529276
29055,0.07944265753030777
29155,0.03455330617725849
29250,0.05061016418039799
29350,0.026308332569897175
29445,0.02023325697518885
29545,0.033516352996230125
29640,0.03211326617747545
29740,0.026275068521499634
29835,0.06820411421358585
29935,0.04613983631134033
30030,0.022940772585570812
30130,0.017376532778143883
30225,0.05635182373225689
30325,0.08346531167626381
30420,0.052815238013863564
30520,0.029303844086825848
30615,0.04898018762469292
30715,0.039124101400375366
30810,0.05831977538764477
30910,0.06796642951667309
31005,0.02284387545660138
31105,0.024183979723602533
31200,0.09364607371389866
31300,0.019611557014286518
31395,0.02580744307488203
31495,0.04797129239886999
31590,0.0422828895971179
31690,0.02244190126657486
31785,0.022065220400691032
31885,0.0732992198318243
31980,0.030915262177586555
32080,0.10208309069275856
32175,0.09352188184857368
32275,0.035923628602176905
32370,0.029539173003286123
32470,0.031298261135816574
32565,0.05179126746952534
32665,0.023040167056024075
32760,0.044146716594696045
32860,0.01846217829734087
32955,0.02239267434924841
33055,0.050355520099401474
33150,0.07634156197309494
33250,0.04317091964185238
33345,0.07173114083707333
33445,0.019800253212451935
33540,0.04831736348569393
33640,0.019765339326113462
33735,0.025926786474883556
33835,0.06057577766478062
33930,0.023993448354303837
34030,0.05085747875273228
34125,0.06458261609077454
34225,0.04131449107080698
34320,0.02778977295383811
34420,0.04529850371181965
34515,0.02458277903497219
34615,0.011565602384507656
34710,0.00965772196650505
34810,0.10717654228210449
34905,0.018351946957409382
35005,0.07665640488266945
35100,0.027850366197526455
35200,0.05114259757101536
35295,0.014839816838502884
35395,0.08264871127903461
35490,0.021027041599154472
35590,0.05860319919884205
35685,0.01924098376184702
35785,0.07848311588168144
35880,0.015445102471858263
35980,0.03945645596832037
36075,0.05274727754294872
36175,0.023110247682780027
36270,0.027236712630838156
36370,0.029959868174046278
36465,0.07009976729750633
36565,0.030788356438279152
36660,0.020638883113861084
36760,0.05781981721520424
36855,0.03589355759322643
36955,0.0337139293551445
37050,0.13041797745972872
37150,0.04049550835043192
37245,0.032999356277287006
37345,0.05511162243783474
37440,0.051992928609251976
37540,0.06025936268270016
37635,0.049003840424120426
37735,0.060111988335847855
37830,0.02714778110384941
37930,0.06314091477543116
38025,0.05672873929142952
38125,0.0476991031318903
38220,0.017628571018576622
38320,0.066715557128191
38415,0.06295309774577618
38515,0.015198320616036654
38610,0.02888378594070673
38710,0.07861348986625671
38805,0.054393647238612175
38905,0.07509233430027962
39000,0.03287926036864519
39100,0.037061778362840414
39195,0.07058095745742321
39295,0.01762482337653637
39390,0.028427934274077415
39490,0.026827936060726643
