iteration,loss
31690,0.029760198667645454
31785,0.06492378655821085
31885,0.07049135118722916
31980,0.007862420752644539
32080,0.010633906815201044
32175,0.01021507941186428
32275,0.04082467220723629
32370,0.03473405260592699
32470,0.039680590853095055
32565,0.05930054560303688
32665,0.11611509695649147
32760,0.010960474610328674
32860,0.07223515585064888
32955,0.08738480508327484
33055,0.02805339591577649
33150,0.010097496910020709
33250,0.044383952394127846
33345,0.019623453728854656
33445,0.03418750502169132
33540,0.034126647748053074
33640,0.014306457713246346
33735,0.051744977943599224
33835,0.04646911472082138
33930,0.018121582455933094
34030,0.06744503974914551
34125,0.014399039093405008
34225,0.06837967783212662
34320,0.007602352881804109
34420,0.03896637540310621
34515,0.04797349311411381
34615,0.04119023308157921
34710,0.026391799096018076
34810,0.010073762154206634
34905,0.012976232217624784
35005,0.010527205187827349
35100,0.02220044261775911
35200,0.014631932601332664
35295,0.04834956768900156
35395,0.07790044508874416
35490,0.02512887306511402
35590,0.03612553304992616
35685,0.02601607283577323
35785,0.021470884326845407
35880,0.007818711921572685
35980,0.038252562284469604
36075,0.026834837161004543
36175,0.023106899112462997
36270,0.013321130070835352
36370,0.012359479907900095
36465,0.07464524917304516
36565,0.06339256651699543
36660,0.028929454274475574
36760,0.022358582820743322
36855,0.014106083428487182
36955,0.006093478761613369
37050,0.043843730352818966
37150,0.032258206512779
37245,0.026125311851501465
37345,0.07177915051579475
37440,0.011876541888341308
37540,0.0568487411364913
37635,0.03559348173439503
37735,0.016947397496551275
37830,0.029298619367182255
37930,0.017739640083163977
38025,0.014845197554677725
38125,0.038475784473121166
38220,0.08099503815174103
38320,0.040511121740564704
38415,0.017068985849618912
38515,0.029277702793478966
38610,0.06205999292433262
38710,0.019323131535202265
38805,0.05050014331936836
38905,0.05054196249693632
39000,0.011738623841665685
39100,0.044187146704643965
39195,0.015078073367476463
39295,0.031210416927933693
39390,0.01640838454477489
39490,0.07623796910047531
39585,0.01916333381086588
39685,0.02943402249366045
39780,0.009849123889580369
39880,0.008283544681034982
39975,0.046598697546869516
40075,0.05184116819873452
40170,0.04546777717769146
40270,0.024799231439828873
40365,0.0360221469309181
40465,0.009944162331521511
40560,0.025381220504641533
40660,0.04080950655043125
40755,0.0077775518875569105
40855,0.02923336415551603
40950,0.007144013419747353
41050,0.009764801012352109
41145,0.04589641513302922
41245,0.03218087274581194
41340,0.008463883074000478
41440,0.013833614066243172
41535,0.04960246570408344
41635,0.04003620706498623
41730,0.03940949309617281
41830,0.06383921205997467
41925,0.04344891291111708
42025,0.04055063612759113
42120,0.006628573755733669
42220,0.05131960939615965
42315,0.04101886972784996
42415,0.11086489260196686
42510,0.016711826901882887
42610,0.06960027851164341
42705,0.05284142680466175
42805,0.023826392367482185
42900,0.012936601880937815
43000,0.01686221593990922
43095,0.012994328513741493
43195,0.0311476094648242
43290,0.05079683125950396
43390,0.03384691569954157
43485,0.07033023983240128
43585,0.03503722231835127
43680,0.08949295524507761
43780,0.06489690952003002
43875,0.04523089434951544
43975,0.01566894561983645
44070,0.008722358150407672
44170,0.012913748156279325
44265,0.030053270049393177
44365,0.04568762984126806
44460,0.022136717103421688
44560,0.02515814732760191
44655,0.06529008597135544
44755,0.05199011089280248
44850,0.042110552079975605
44950,0.016420102678239346
45045,0.0222534304484725
45145,0.02683055168017745
45240,0.043960291892290115
45340,0.060659851878881454
45435,0.05863751284778118
45535,0.03157459897920489
45630,0.017007140908390284
45730,0.03543879883363843
45825,0.01300894794985652
45925,0.03820104897022247
46020,0.030392306856811047
46120,0.04023766238242388
46215,0.006358470651321113
46315,0.02342423889786005
46410,0.01408411841839552
46510,0.052687494084239006
46605,0.04143803846091032
46705,0.022675588261336088
46800,0.0070256455801427364
46900,0.03714862000197172
46995,0.02044065622612834
47095,0.024180946638807654
47190,0.01686628023162484
47290,0.025248512625694275
47385,0.04418245702981949
47485,0.061745334416627884
47580,0.032496613916009665
47680,0.009900775272399187
47775,0.0191683501470834
47875,0.05625970847904682
47970,0.03684993553906679
48070,0.04662599042057991
48165,0.056123048067092896
48265,0.023472989909350872
48360,0.014821400865912437
48460,0.037636956200003624
48555,0.02194895688444376
48655,0.0053697070106863976
