Epoch,Loss,Proto Loss,Total Loss
1,2.034550913174947,1.8743294178306376,1.8745675290945365
2,1.6124543138039418,1.47593433092802,1.4770264671399043
3,1.4102322171895931,1.2542670005407088,1.256138554139015
4,1.2449549650534606,1.1392530222733817,1.1409442863403223
5,1.1193397396650069,1.0573499355560694,1.0585897499170058
6,1.3200392937048888,1.2977814704943926,1.29831567131556
7,1.1272412821268425,1.097802740946794,1.0986270238191653
8,1.0275616636643043,1.0016387537503855,1.0024682864164696
9,0.9498381147017846,0.9297538338563381,0.9304768528693762
10,0.8898476215509268,0.8719395042994084,0.8726558087727962
11,0.9858671775230995,0.9721528864823855,0.9727562843224942
12,0.8632134093688084,0.8521104115706224,0.8526433747548323
13,0.7929168412318597,0.7838554834708189,0.7843266850862748
14,0.7413774644717191,0.7330806773442489,0.7335453022748996
15,0.6945011245898711,0.6864715576936037,0.6869533295050646
16,0.7708429495493571,0.7644636190854586,0.7648718898877119
17,0.6756259160164075,0.668104095183886,0.6686155679898385
18,0.6359568941287506,0.6301344891389211,0.6305536833329078
19,0.597091767956049,0.5913738084909244,0.5918083858031493
20,0.5649658801463934,0.5598092543773162,0.5602217930249679
21,0.6415386128119933,0.6362703602283429,0.6367128959068885
22,0.5509836887701963,0.545338116471584,0.545834925923592
23,0.5166034268263059,0.5120200350498542,0.5124417046705881
24,0.48783157826998297,0.4832083864853932,0.4836522061091203
25,0.4725579448999503,0.4675064349021667,0.4680115756316063
26,0.5386624448574506,0.5337261500266882,0.5342395414144565
27,0.459806156425904,0.45490649579427184,0.45543567022451986
28,0.4299842876119491,0.42541584643797997,0.42592751853741134
29,0.4028127887310126,0.39907894008434736,0.39951206617630447
30,0.3873969947680449,0.3823454398375291,0.3829516235834513
31,0.45212240058642167,0.44813395532277916,0.44862851622777106
32,0.38128909159165164,0.3765632967536266,0.3771681929245973
33,0.3496997916163542,0.34536228424463516,0.34593482533326514
34,0.33760373237041325,0.33395203944200125,0.3344486801288067
35,0.320593705926186,0.3162159027197422,0.3168288006232335
36,0.3823608994483948,0.3775122123651015,0.3782104230844058
37,0.31712343031779316,0.31362219598048774,0.31414037759487445
38,0.2899129905188695,0.28575227063817854,0.2863846955200036
39,0.2805878370236128,0.2761641535239342,0.2768542441037985
40,0.2545544204994654,0.25137291577381965,0.25188194962266164
41,0.3333277939412838,0.328610217724091,0.3293839107530239
42,0.25772778330705104,0.2544789653366957,0.25502477045624683
43,0.24275915580682264,0.23980021264690618,0.2403091543760055
44,0.2226369748894985,0.2198921561623231,0.22037524498808078
45,0.2257950134575367,0.22231890016641373,0.22294460084193793
46,0.2828607219916124,0.2792135189932126,0.2798846000280136
47,0.2141657841320221,0.21095161002415877,0.2115558685400547
48,0.20186955887728777,0.1987270499460208,0.19933041750620573
49,0.19900554155883116,0.19549537648757298,0.19618337184954912
50,0.18471830665874175,0.18206598055668366,0.18259644951575843
51,0.24213873975169964,0.23853242595990498,0.23926811342438062
52,0.1789682241013417,0.17596381633327557,0.17658873334144934
53,0.17404023081255265,0.1709333771887498,0.17159202761757067
54,0.16526843590232043,0.16265012371616486,0.16321567699122122
55,0.15580574419253912,0.15397103111713362,0.15437466353178025
56,0.20814639849540514,0.2047219184346688,0.2054890080713309
57,0.15165500747851837,0.1499818107447563,0.15036330219262686
58,0.1449502141429828,0.1428664959489535,0.14334991838878547
59,0.13996081384710776,0.13801408305000037,0.13847351139172528
60,0.13194930795102547,0.12990984327326982,0.13039931281445882
61,0.18633396772620006,0.18368286350980784,0.18432973086451873
62,0.13171442793443416,0.12904005823895717,0.1297032979818491
63,0.12864264687284446,0.12663342511424652,0.12713975294087176
64,0.12382851336628962,0.12185678850763883,0.1223615536896082
65,0.1173760951616061,0.11531078937726143,0.11584776864410976
66,0.1701324653931153,0.16749940829781385,0.16819453472510362
67,0.11725876244405906,0.11523789120599245,0.11577948454576426
68,0.10888916740241723,0.1074737407362614,0.10785873695634879
69,0.11255044049272935,0.11116228049668746,0.11154540945322086
70,0.10268892633895843,0.10128495469211768,0.1016780701203224
71,0.14946778984501577,0.14694672759908897,0.14766271381806104
72,0.10321258077732264,0.1018767420727855,0.10226146343331306
73,0.0963917060683553,0.0946423309449202,0.09515314834813277
74,0.09709214674643217,0.09544699119451719,0.09593395729286548
75,0.08957202095442858,0.08769043202106006,0.08825490891646881
76,0.1354077639249273,0.1328579913920317,0.13363311815147216
77,0.08759309531499943,0.08602250744708073,0.08650624614495497
78,0.09476383399122801,0.09349802045199351,0.09389295701701672
79,0.0857300652931325,0.08423161007559453,0.08470512443007185
80,0.08730154952559716,0.08542048522295095,0.08602242599217555
81,0.11671717041769089,0.11511838257981416,0.1156363896977825
82,0.08331526696729737,0.081389886730661,0.08202141141757752
83,0.07866721540593948,0.07742455163254187,0.07783711357519794
84,0.07762384842126033,0.07624942046136428,0.076711226030229
85,0.07936866408309494,0.07818700979726437,0.07858877466179622
86,0.12005339748202226,0.11787015891705568,0.11862119633513384
87,0.07420307178384601,0.07291335182694289,0.07336217459673301
88,0.07891863293181627,0.07713448367535304,0.07776250428257463
89,0.07776184029495105,0.07649798574738013,0.07694791793966523
90,0.067409656321009,0.06646470294023553,0.06680488628454698
91,0.11113841009732241,0.10944377667724323,0.11006061988285719
92,0.06663690684124446,0.06549398656815099,0.06591458321811679
93,0.07690704161874377,0.0753373622512206,0.07592128523840354
94,0.07200653645424888,0.07082581019793184,0.07126976312257541
95,0.07000149849038094,0.06879623136841334,0.0692542327209734
96,0.09970904320765,0.09788594046750894,0.0985860121412537
97,0.06827823139536075,0.06724047625007537,0.06764312536957172
98,0.06422938300678745,0.06316866080324428,0.06358446205655734
99,0.06238838150882377,0.061098176446289586,0.061609095989320524
100,0.05664808432189509,0.05547666409984231,0.05594523381322431
101,0.1006567684838023,0.09966588904842352,0.10006620718213992
102,0.06256529359529034,0.06137328421792541,0.06185962402572234
103,0.06389746120772682,0.06264212746889546,0.06315932490695746
104,0.05520191032749911,0.05411794120804048,0.054568872291546985
105,0.06087210420519114,0.05969919954569867,0.06019181748732733
106,0.09002155364037324,0.08813294287388905,0.08893371114077477
107,0.056638663229890744,0.055703892060913716,0.05610397566730777
108,0.05599653453637774,0.05477917968677596,0.05530507849672666
109,0.05244175791979218,0.05159935192563213,0.051966640988412575
110,0.05680336213718431,0.05594155371953279,0.05632074945486891
111,0.08791016347897358,0.08620817923966126,0.08696386029179662
112,0.05141509604544785,0.050593758698027486,0.05096171786292241
113,0.05491206065739672,0.05404784864125153,0.05443847086877586
114,0.0597313532152046,0.058536337472450656,0.05908126642402166
115,0.06225996365866218,0.06088845336523194,0.061519349873877874
116,0.08079699956549284,0.07935341382876802,0.08002323760913732
117,0.06271063095221344,0.06153723246967181,0.06208638291662702
118,0.052632715629461486,0.05181401601443306,0.05220044230421384
119,0.051375566920838674,0.05017523273037603,0.05074659181066239
120,0.049264778989629866,0.048447301294893406,0.04883968908315859
121,0.07918649488009322,0.07757919369360958,0.07835712508322337
122,0.0531061883454617,0.052199036489503504,0.052641728022494
123,0.05410361219651233,0.053227517135345785,0.05365855737278859
124,0.057057109786770664,0.05630431046398977,0.056677698832339585
125,0.04552069396640246,0.04486251128897167,0.04519160257246441
126,0.07725776004342315,0.07585991078939958,0.07656442665566619
127,0.05026708877979754,0.04932555192245696,0.04980385415375424
128,0.04937687299142663,0.048414963930367656,0.04890746295881959
129,0.0538172223044034,0.05259648095995474,0.053226382052525875
130,0.04852697958465284,0.04762168352265293,0.048092435939141955
131,0.06753040365635966,0.06606024876236916,0.06683060982957101
132,0.04455060380128905,0.0439379079422603,0.04426141147477887
133,0.04793982597020192,0.04723814055980303,0.047611437145716105
134,0.04510095727821,0.04416855121485125,0.04466832091148274
135,0.04796275161923124,0.04734975038967931,0.04768077279023158
136,0.07931133793452039,0.07742863655305253,0.07845282832232232
137,0.03778819592000964,0.037281814656363654,0.03755931046206313
138,0.04431659578232286,0.04372991929845645,0.04405376461859888
139,0.04912320107448464,0.048035534722611115,0.0486402771441648
140,0.04487259090364648,0.04404561223748785,0.0445087202394811
141,0.06469347393259597,0.06363426891561502,0.06423166065882796
142,0.03964589024082017,0.03901161018353051,0.03937188240174109
143,0.0413089078791344,0.04057145403244365,0.04099327876495245
144,0.0474889728309324,0.04649389457071009,0.047067058152960944
145,0.050327037314836606,0.049395934709658224,0.049935972799236575
146,0.06787996078626468,0.06682286401852393,0.06744020851328969
147,0.04518030459204545,0.04422865385273233,0.04478822473484354
148,0.047198860379807556,0.04650882577690749,0.046917326221815665
149,0.0516639905098157,0.05069061908811235,0.0512707499620051
150,0.042002537016732955,0.04150271419053658,0.04180260916144993
151,0.060575261793266506,0.05983105649192555,0.06028055458281858
152,0.039596064939187506,0.03908175498856088,0.03939445416789311
153,0.04012261765519491,0.03968446268819464,0.039952613637806514
154,0.043838538468863146,0.043067835572844326,0.043542588573808855
155,0.0422388732051238,0.04147314427611538,0.041947896234715024
156,0.06068649151338599,0.05968077688668974,0.06030834266700997
157,0.04470874973668311,0.04412401266013965,0.04449122887558471
158,0.04204076970449816,0.04117653067701329,0.04172273089464467
159,0.04628536770036683,0.04574100647169428,0.04608721877925862
160,0.04662740034594511,0.04545131241425108,0.04620400872380019
161,0.0641910291587313,0.06300554961586992,0.06376899828752264
162,0.03806592572050599,0.03745057807268145,0.037849323197793314
163,0.03925223555415869,0.03837691745720804,0.03894762487974591
164,0.041620926020475915,0.04094831689666861,0.04138954968717045
165,0.04664736017525101,0.04576697859089249,0.04634803173263581
166,0.060541684084977856,0.05948667422605631,0.06018719888316133
167,0.044210887756437445,0.0431126527971803,0.0438462725136047
168,0.043643983731714964,0.04296779775580105,0.04342219475776148
169,0.04412223876047975,0.04329513718362134,0.04385425781066983
170,0.04009133696388931,0.039283586575243716,0.0398328568177441
171,0.05323284659295892,0.05214359169969192,0.0528886434275848
172,0.03557570273808849,0.03541563565078645,0.03552576286288408
173,0.03702034910794538,0.036263010067602575,0.036787087594469386
174,0.04360002879507076,0.042922743747177985,0.04339413289697124
175,0.03906817433830255,0.03842635564685155,0.038875628743941584
176,0.05758367297597802,0.056628544106840706,0.057300954799239454
177,0.03429707780671425,0.03378433032582204,0.03414735560460637
178,0.03740107432449571,0.03683170655157226,0.03723709639161825
179,0.036049802178660266,0.03577684808868724,0.035972284159073845
180,0.0439278485510164,0.04345121154657159,0.043794391465444976
181,0.06108132829197133,0.05990618976095739,0.060756988171488044
182,0.040289752528023644,0.03944427625228388,0.040059782839857803
183,0.04021691432437645,0.03927973167290195,0.039965749330197774
184,0.04133819787440678,0.040905937483796895,0.04122408105311199
185,0.04164377885082593,0.04092520497775135,0.04145694950488038
186,0.05173418382899119,0.0511288814067554,0.05157922804594422
187,0.03480987038451414,0.03401993119563812,0.034610806750611234
188,0.0414167424908672,0.040957747840991196,0.041302910436374636
189,0.04045252030870567,0.039931540697430955,0.04032540068340798
190,0.04392502878864224,0.04341974017144635,0.043803758818942766
191,0.05076767530841514,0.050259407758354566,0.05064772417864356
192,0.03357184573781127,0.03310885460963712,0.03346443189702068
193,0.04099416834755968,0.04037689772876314,0.04085343131222404
194,0.0376499745905256,0.037301150830581976,0.037571839151235346
195,0.03392722437886569,0.03325908325690155,0.03378023243783854
