iteration,loss
0,2.330566883087158
100,1.3266116380691528
195,0.9837449193000793
295,0.8927614092826843
390,0.7752620279788971
490,0.7753406763076782
585,0.7669664919376373
685,0.7600088119506836
780,0.6248791515827179
880,0.6830154657363892
975,0.5823965519666672
1075,0.5821357816457748
1170,0.5062827169895172
1270,0.5695012360811234
1365,0.43288809061050415
1465,0.5161409229040146
1560,0.41820815205574036
1660,0.5515776574611664
1755,0.42197613418102264
1855,0.5175113677978516
1950,4.5972126722335815
2050,0.9669783711433411
2145,0.8654354214668274
2245,0.8567223250865936
2340,0.6972905993461609
2440,0.6127683222293854
2535,0.6144930422306061
2635,0.6191726922988892
2730,0.6140812337398529
2830,0.5276899337768555
2925,0.5912130177021027
3025,0.43598195910453796
3120,0.506133496761322
3220,0.525066003203392
3315,0.4107431471347809
3415,0.5827701240777969
3510,0.38048698008060455
3610,0.458534300327301
3705,0.4003761559724808
3805,0.4054233878850937
3900,6.924022674560547
4000,0.8412615954875946
4095,0.6550030708312988
4195,0.6676872074604034
4290,0.5001129508018494
4390,0.4937214255332947
4485,0.504958376288414
4585,0.4763110727071762
4680,0.4267512708902359
4780,0.38368353247642517
4875,0.3125339671969414
4975,0.5006291717290878
5070,0.3341257870197296
5170,0.35981328785419464
5265,0.23011793196201324
5365,0.33152561634778976
5460,0.37758204340934753
5560,0.2718174681067467
5655,0.2582310512661934
5755,0.4033714532852173
5850,2.1860145926475525
5950,0.5814424604177475
6045,0.5559815913438797
6145,0.4532849043607712
6240,0.34050799906253815
6340,0.34011103212833405
6435,0.3084842562675476
6535,0.4044990837574005
6630,0.24885065853595734
6730,0.43553856015205383
6825,0.2654827684164047
6925,0.2889380306005478
7020,0.22599482536315918
7120,0.33620208501815796
7215,0.1882316991686821
7315,0.3368154987692833
7410,0.24787991493940353
7510,0.22525358945131302
7605,0.18785837292671204
7705,0.30233804881572723
7800,0.8428426086902618
7900,0.5202641040086746
7995,0.37901265919208527
8095,0.35893866419792175
8190,0.30127716064453125
8290,0.31761595606803894
8385,0.19165758416056633
8485,0.29180164635181427
8580,0.22229212522506714
8680,0.2761434018611908
8775,0.19681552052497864
8875,0.18035947158932686
8970,0.16831504181027412
9070,0.2100672423839569
