Round,Accuracy
1,15.07
2,30.52
3,44.24
4,47.92
5,51.7
6,50.36
7,50.96
8,53.19
9,53.8
10,56.46
11,55.02
12,56.61
13,55.79
14,56.45
15,57.46
16,56.61
17,58.09
18,59.46
19,59.14
20,57.97
21,59.34
22,59.94
23,59.82
24,60.14
25,60.2
