Round,Accuracy
1,20.65
2,45.2
3,57.81
4,60.94
5,62.52
6,63.29
7,64.81
8,65.33
9,65.39
10,64.81
11,65.97
12,66.05
13,66.45
14,66.5
15,66.49
16,66.43
17,66.45
18,66.99
19,67.22
20,66.71
21,67.51
22,67.54
23,67.18
24,67.42
25,67.29
