Round,Accuracy
1,18.53
2,40.69
3,52.36
4,56.82
5,59.05
6,60.57
7,61.58
8,62.26
9,63.17
10,62.74
11,63.35
12,63.33
13,63.61
14,65.02
15,64.01
16,64.84
17,65.6
18,65.26
19,65.88
20,66.05
21,66.12
22,66.12
23,65.77
24,66.34
25,65.97
