Round,Accuracy
1,20.45
2,47.26
3,58.33
4,61.33
5,62.83
6,63.4
7,64.45
8,64.95
9,65.07
10,66.3
11,65.82
12,65.98
13,66.48
14,67.15
15,66.78
16,66.77
17,66.74
18,67.43
19,67.23
20,67.45
21,68.21
22,67.3
23,67.66
24,68.3
25,67.28
