Round,Accuracy
1,18.87
2,59.0
3,67.54
4,70.5
5,70.71
6,70.63
7,71.91
8,72.07
9,72.48
10,72.1
11,72.4
12,72.4
13,72.51
14,73.17
15,72.8
16,73.72
17,73.81
18,74.23
19,73.11
20,73.44
21,74.07
22,73.77
23,73.77
24,74.2
25,75.01
