Round,Accuracy
1,14.08
2,40.04
3,51.67
4,56.11
5,57.41
6,60.61
7,60.21
8,61.94
9,61.9
10,63.28
11,64.38
12,65.26
13,65.17
14,65.53
15,66.51
16,65.4
17,66.76
18,67.56
19,68.68
20,67.74
21,67.96
22,68.72
23,68.13
24,69.51
25,69.59
