Round,Accuracy
1,15.63
2,43.79
3,55.03
4,59.88
5,62.92
6,63.07
7,63.57
8,65.24
9,65.78
10,66.78
11,66.84
12,66.11
13,67.71
14,68.06
15,68.0
16,67.46
17,67.62
18,67.84
19,68.19
20,68.64
21,68.92
22,68.43
23,69.29
24,68.69
25,69.4
