Round,Accuracy
1,18.55
2,52.56
3,62.39
4,64.21
5,66.63
6,67.75
7,67.43
8,68.95
9,68.79
10,69.29
11,69.01
12,68.94
13,70.08
14,69.82
15,70.14
16,71.37
17,70.65
18,70.59
19,70.16
20,70.79
21,69.83
22,71.94
23,71.25
24,70.48
25,71.61
