Round,Accuracy
1,21.47
2,48.42
3,57.62
4,59.23
5,61.76
6,61.66
7,62.54
8,62.89
9,64.13
10,64.56
11,64.55
12,63.45
13,64.35
14,65.44
15,64.75
16,65.45
17,66.45
18,66.51
19,66.4
20,66.66
21,66.91
22,67.54
23,66.32
24,67.65
25,67.25
