Round,Accuracy
1,14.73
2,23.31
3,24.58
4,29.8
5,27.8
6,30.39
7,31.98
8,30.9
9,34.34
10,30.55
11,32.92
12,34.77
13,34.52
14,36.38
15,36.57
16,39.25
17,39.86
18,40.07
19,38.63
20,40.28
21,41.29
22,41.91
23,38.6
24,39.62
25,39.68
26,41.0
27,40.68
28,43.92
29,43.2
30,42.99
31,40.1
32,43.25
33,42.08
34,43.39
35,43.99
36,45.13
37,43.8
38,45.7
39,47.41
40,46.5
41,45.13
42,48.3
43,45.14
44,44.25
45,46.86
46,48.51
47,49.68
48,48.42
49,49.91
50,48.49
