Round,Accuracy
1,17.48
2,34.78
3,40.32
4,42.12
5,41.59
6,44.05
7,47.2
8,47.29
9,49.07
10,49.35
11,51.3
12,48.83
13,52.57
14,51.85
15,52.93
16,53.03
17,51.18
18,55.44
19,53.47
20,52.11
21,54.68
22,52.56
23,55.2
24,54.94
25,56.31
