Round,Accuracy
1,16.31
2,28.57
3,32.83
4,34.39
5,35.02
6,35.4
7,38.78
8,40.33
9,41.88
10,39.33
11,41.06
12,42.97
13,40.94
14,41.97
15,41.96
16,44.68
17,44.2
18,44.59
19,46.35
20,46.43
21,45.19
22,47.08
23,46.03
24,47.95
25,48.2
