Round,Accuracy
1,16.96
2,50.89
3,56.72
4,61.27
5,63.36
6,61.94
7,64.51
8,65.18
9,64.61
10,65.21
11,65.99
12,66.12
13,65.82
14,66.52
15,67.36
16,67.4
17,67.75
18,68.05
19,68.43
20,68.26
21,68.33
22,68.69
23,68.76
24,68.41
25,69.12
