iteration,loss,proto loss,total loss
0,2.3014895915985107
100,2.143866181373596,1.9740305542945862,1.974709928035736
195,1.8702452778816223,1.7780506014823914,1.778788149356842
295,1.7396391034126282,1.6456674337387085,1.646419107913971
390,1.7319876551628113,1.6112210154533386,1.6126701831817627
490,1.6252359747886658,1.4766446352005005,1.4784276485443115
585,1.5565005540847778,1.4378803372383118,1.4397783279418945
685,1.5370469689369202,1.512926995754242,1.5133129358291626
780,1.4271184802055359,1.3660479187965393,1.3672692775726318
880,1.4210816621780396,1.3455685377120972,1.347078800201416
975,2.0714350938796997,2.094827651977539,2.094266176223755
1075,1.6158095002174377,1.5556193590164185,1.5570639371871948
1170,1.316935956478119,1.2862101793289185,1.2870705127716064
1270,1.4302926659584045,1.4119907021522522,1.4125031232833862
1365,1.2926979064941406,1.2682756781578064,1.2690572142601013
1465,1.2430723309516907,1.226340413093567,1.2268758416175842
1560,1.2084951996803284,1.168221116065979,1.1696709990501404
1660,1.210430920124054,1.2097481489181519,1.2097727060317993
1755,1.0711278915405273,1.086587369441986,1.0859689712524414
1855,1.3237637877464294,1.3036195039749146,1.3044252395629883
1950,0.9220797419548035,0.9060076475143433,0.9067147970199585
2050,1.3156068325042725,1.2796518206596375,1.2812338471412659
2145,0.9547292292118073,0.9408453106880188,0.9415117502212524
2245,1.1231380701065063,1.1065348982810974,1.1073318719863892
2340,0.885583907365799,0.8641467392444611,0.8652614951133728
2440,1.070004940032959,1.0589710474014282,1.0595448017120361
2535,0.869687020778656,0.864109605550766,0.8644219636917114
2635,0.9670485258102417,0.9484026730060577,0.949446827173233
2730,0.8546424806118011,0.8248493671417236,0.8266369700431824
2830,0.9280670285224915,0.9155649244785309,0.9163150191307068
2925,0.7356309294700623,0.7204657196998596,0.7214362919330597
3025,0.9227656424045563,0.8971430659294128,0.8987829089164734
3120,0.7570448815822601,0.7495948076248169,0.7501014173030853
3220,0.7768902480602264,0.7657484114170074,0.766506016254425
3315,0.7506622970104218,0.7542407214641571,0.7539830505847931
3415,0.7867261469364166,0.7892841100692749,0.789099931716919
3510,0.5209494531154633,0.5124895572662354,0.5131325274705887
3610,0.5675430297851562,0.5572060942649841,0.5579917132854462
3705,0.5548383891582489,0.5616617500782013,0.5611158907413483
3805,0.6909949779510498,0.697899580001831,0.6973472535610199
3900,0.36779528856277466,0.37139883637428284,0.3710961639881134
4000,0.7227772176265717,0.7018920481204987,0.7036463916301727
4095,0.5736653208732605,0.5410235822200775,0.5438960790634155
4195,0.813753753900528,0.8092794120311737,0.8096731603145599
4290,0.3586995154619217,0.3783886134624481,0.3765772134065628
4390,0.6435246169567108,0.6247580051422119,0.6264845430850983
4485,0.549118846654892,0.5588282942771912,0.5578961968421936
4585,0.7229614853858948,0.7126319110393524,0.7136235237121582
4680,0.40860721468925476,0.4157732427120209,0.41505663096904755
4780,0.48379918932914734,0.4616589695215225,0.4638729840517044
4875,0.273394450545311,0.2514474466443062,0.2537299320101738
4975,0.40438854694366455,0.40078265964984894,0.4011576771736145
5070,0.19306810200214386,0.20484496653079987,0.2035730704665184
5170,0.6223172545433044,0.6306059062480927,0.6297107636928558
5265,0.2410440742969513,0.2496592029929161,0.2486943155527115
5365,0.3806073069572449,0.35815824568271637,0.3606725335121155
