iteration,loss,proto loss,total loss
0,2.373529076576233
100,1.9717202186584473,1.8736806511878967,1.874072790145874
195,1.583504557609558,1.4714481830596924,1.4723446369171143
295,1.501559853553772,1.4158421158790588,1.416527807712555
390,1.4149644374847412,1.2727596759796143,1.274466097354889
490,1.4475604891777039,1.3509018421173096,1.352061688899994
585,1.2766700983047485,1.1596662402153015,1.161538302898407
685,1.1972532868385315,1.077469140291214,1.0793856978416443
780,1.1286221742630005,1.0249165296554565,1.026990681886673
880,1.1724714636802673,1.1121668815612793,1.113373041152954
975,1.1330440044403076,1.0744087100028992,1.0758159756660461
1075,0.9638316631317139,0.9455320537090302,0.9459712207317352
1170,0.9007513225078583,0.8638931810855865,0.8649252355098724
1270,1.018168866634369,1.0142575204372406,1.0143670439720154
1365,0.9003387689590454,0.8656444847583771,0.8667546808719635
1465,0.8744737207889557,0.8733163177967072,0.8733533918857574
1560,0.8523743748664856,0.842227578163147,0.842592865228653
1660,0.8988473415374756,0.8716239035129547,0.8726039528846741
1755,0.8316296637058258,0.8228864073753357,0.8232361376285553
1855,0.7729560732841492,0.7524028718471527,0.7532249987125397
1950,3.015621304512024,3.0658926963806152,3.063680648803711
2050,1.3053345084190369,1.2812872529029846,1.2823453545570374
2145,1.1830800771713257,1.1568433046340942,1.1581026315689087
2245,1.0251456499099731,1.032936543226242,1.0325626134872437
2340,0.8974271714687347,0.8782358467578888,0.8792338073253632
2440,0.9591627717018127,0.9640870094299316,0.963830977678299
2535,0.8757355809211731,0.8786488175392151,0.8784856796264648
2635,0.8906545042991638,0.8599874675273895,0.8617048561573029
2730,0.7474536299705505,0.7542191743850708,0.7538132071495056
2830,0.7337997853755951,0.7319997847080231,0.7321077585220337
2925,0.8049458861351013,0.8010377585887909,0.8012878894805908
3025,0.9262458682060242,0.9265054166316986,0.9264888167381287
3120,0.7441304326057434,0.7368233799934387,0.7373202741146088
3220,0.6855393350124359,0.6802355945110321,0.6805962324142456
3315,0.5989890396595001,0.5771166533231735,0.5786914676427841
3415,0.7912353575229645,0.7977904081344604,0.7973183989524841
3510,0.7110506296157837,0.7069422900676727,0.7072545289993286
3610,0.6572497189044952,0.6707040071487427,0.6696814596652985
3705,0.5311261862516403,0.5111526697874069,0.5127505362033844
3805,0.6306308805942535,0.608807384967804,0.6105532646179199
3900,1.8573495745658875,1.828412652015686,1.8308433294296265
4000,0.9060350656509399,0.8854158222675323,0.887147843837738
4095,0.6671342849731445,0.6616661548614502,0.6621473729610443
