iteration,loss,proto loss,total loss
0,2.337199091911316
100,1.6206655502319336,1.5877368450164795,1.5878685116767883
195,1.4110961556434631,1.1907816529273987,1.192544162273407
295,1.2550549507141113,0.9589326083660126,0.9613015353679657
390,1.1737644672393799,0.8986371457576752,0.9019386470317841
490,1.0718001425266266,0.8738012909889221,0.8761772513389587
585,1.0186490416526794,0.8339326977729797,0.8368881940841675
685,0.8578382432460785,0.701009064912796,0.7035183608531952
780,0.7990055084228516,0.6487716436386108,0.6517763137817383
880,0.7563697695732117,0.6862181127071381,0.6876211762428284
975,0.6365339457988739,0.5468138158321381,0.5489671379327774
1075,0.7449827492237091,0.6716203093528748,0.6733810156583786
1170,0.5981431752443314,0.5315040051937103,0.5333698987960815
1270,0.617123544216156,0.5889686942100525,0.589757040143013
1365,0.5544025897979736,0.5090863555669785,0.5105364769697189
1465,0.5377254337072372,0.5085775554180145,0.5095103085041046
1560,0.5102620422840118,0.476631224155426,0.47784194350242615
1660,0.6270663142204285,0.6161655485630035,0.6165579706430435
1755,0.4267937242984772,0.4161878377199173,0.41661207377910614
1855,0.57571642100811,0.5743359476327896,0.5743911266326904
1950,3.8102651834487915,4.48426365852356,4.4546074867248535
2050,0.7762090861797333,0.7892467975616455,0.7886731028556824
2145,0.7906222343444824,0.7809834778308868,0.7814461886882782
2245,0.7069731652736664,0.7083464860916138,0.7082805633544922
2340,0.6423300802707672,0.6237858086824417,0.6247501224279404
2440,0.5273378789424896,0.5046222656965256,0.5058034807443619
2535,0.5911764204502106,0.5790340006351471,0.5797139555215836
2635,0.5473960041999817,0.5385624468326569,0.5390571355819702
2730,0.47876936197280884,0.4666703939437866,0.4673963189125061
2830,0.44981029629707336,0.42815135419368744,0.4294508993625641
2925,0.5271846950054169,0.5235509723424911,0.52378349006176
3025,0.43276023864746094,0.4198388457298279,0.42066581547260284
3120,0.5271258354187012,0.5197945833206177,0.520293116569519
3220,0.4477367550134659,0.4452456682920456,0.44541503489017487
3315,0.3495571166276932,0.3440064787864685,0.3444061130285263
3415,0.5202064663171768,0.49472297728061676,0.4965577870607376
3510,0.31572888791561127,0.3136397898197174,0.31379856169223785
3610,0.41734810173511505,0.4152723401784897,0.41543009877204895
3705,0.39938171207904816,0.39382824301719666,0.39427250623703003
3805,0.3909430354833603,0.38407792150974274,0.3846271485090256
3900,3.9381346702575684,4.110554933547974,4.096071720123291
4000,0.7684845328330994,0.751686304807663,0.7530973553657532
4095,0.476106196641922,0.4761956036090851,0.4761877506971359
4195,0.5292324423789978,0.514653667807579,0.5159365981817245
4290,0.3525732010602951,0.3357343077659607,0.3372834771871567
4390,0.3985484689474106,0.3843689560890198,0.38567347824573517
4485,0.40593665838241577,0.4016059339046478,0.4020216763019562
4585,0.2961622029542923,0.28800202161073685,0.2887853905558586
4680,0.32099393010139465,0.3106191009283066,0.31165656447410583
4780,0.3948271721601486,0.39524564892053604,0.39520376920700073
4875,0.2817922458052635,0.27478277683258057,0.275511771440506
4975,0.39413967728614807,0.393015593290329,0.3931325078010559
5070,0.2715090736746788,0.2769131064414978,0.27632948011159897
5170,0.2855321317911148,0.2779777944087982,0.27879367768764496
5265,0.22925123572349548,0.22360800206661224,0.2242400422692299
5365,0.31546080857515335,0.30846501886844635,0.30924855172634125
5460,0.2773887813091278,0.26448097825050354,0.26597828418016434
5560,0.22425827383995056,0.21000393480062485,0.21165744960308075
5655,0.2535969018936157,0.24380294233560562,0.24497821182012558
5755,0.3432939350605011,0.3421998620033264,0.3423311412334442
5850,2.9124640822410583,2.9671794176101685,2.9603946805000305
5950,0.5750123858451843,0.5543552339076996,0.5569167137145996
6045,0.4289429038763046,0.4268134534358978,0.4270860329270363
6145,0.4183529168367386,0.40212954580783844,0.40420614182949066
6240,0.26387200504541397,0.26593436300754547,0.26566212624311447
6340,0.27983537316322327,0.27572259306907654,0.276265487074852
6435,0.23205260932445526,0.2203095555305481,0.2219066247344017
6535,0.2603457421064377,0.25981687754392624,0.25988882035017014
6630,0.15416941791772842,0.14993931353092194,0.15053153410553932
6730,0.31637079268693924,0.31032830476760864,0.31117427349090576
6825,0.18419770151376724,0.1748654916882515,0.17620933055877686
6925,0.2559128925204277,0.25595523416996,0.25594913959503174
7020,0.15809212997555733,0.15373512730002403,0.1543799601495266
7120,0.2217787653207779,0.21899712830781937,0.219408817589283
7215,0.18776781111955643,0.1829909048974514,0.18371699377894402
7315,0.2359791398048401,0.2311420440673828,0.23187728226184845
7410,0.14885897561907768,0.15628232806921005,0.15512428060173988
7510,0.1589946635067463,0.15444883704185486,0.15515798330307007
7605,0.16903376951813698,0.1702563390135765,0.17006072774529457
7705,0.1501765251159668,0.14675485342741013,0.1473023146390915
7800,2.662189483642578,2.762774109840393,2.7462782859802246
7900,0.39831581711769104,0.401349201798439,0.4008517414331436
7995,0.2761665806174278,0.25688740611076355,0.2601263076066971
8095,0.2566964030265808,0.25564495474100113,0.2558216005563736
8190,0.19961699098348618,0.1944931223988533,0.19537443667650223
8290,0.21253153681755066,0.2122877538204193,0.2123296856880188
8385,0.16425162181258202,0.16269912011921406,0.16297236271202564
