Epoch,Loss
1,1.3290965190300574,1.2339195312597813
2,1.0016624918350807,0.8165188777141082
3,0.9110159776149652,0.691492657783704
4,0.8411348856412447,0.6058058669933906
5,0.7828923411858387,0.549394681209173
6,1.1001497803590237,0.9571400911380084
7,0.9096696456273397,0.7096404874936129
8,0.8123752551201062,0.6067482514259143
9,0.7441195368766784,0.5282535533110301
10,0.6872241113430414,0.48154845421130843
11,0.8723080836809598,0.6991484911013872
12,0.7326244014960069,0.545167812017294
13,0.6662499924500783,0.47052062505330794
14,0.6233024042386275,0.42088799545398126
15,0.5785386490516173,0.3917661744814653
16,0.7390473387180231,0.5171602050463359
17,0.6096243439576565,0.4112595958587451
18,0.5637011314049746,0.37808278592733235
19,0.5180232078601152,0.33860074304617366
20,0.48907904915320566,0.31198232166278056
21,0.6337007967325358,0.48848654322135143
22,0.5228910565376281,0.3384313578789051
23,0.4852905253569285,0.29734417727360357
24,0.4415063842748984,0.26281960988656067
25,0.42225518860878086,0.245155190046017
26,0.6512957439972804,0.3673625157429622
27,0.4620586982140174,0.28325806038501933
28,0.41533209543961747,0.24867807290492913
29,0.3820976184728818,0.22148897628753614
30,0.36413688598535,0.20616965072277266
31,0.49350511385844303,0.41250792894607935
32,0.39714129796394937,0.2352628088150269
33,0.35527667273313573,0.20085461147320577
34,0.33617954147167695,0.1857019543265685
35,0.30819359467579766,0.1714816879003476
36,0.48437346846629414,0.2891114784738956
37,0.34021808275809656,0.20115346769109752
38,0.3009061616200667,0.17182862884723224
39,0.2802458120462222,0.15498549443406937
40,0.2618275013871682,0.14011378078124462
41,0.39513808679886353,0.29204560865958534
42,0.29469517477047746,0.16057417954389866
43,0.2674630188024961,0.14904212239078987
44,0.2424754179823093,0.12266656551032494
45,0.23408654649288227,0.1186796011068882
46,0.3919890773602021,0.21989374229541192
47,0.24354604008870248,0.14869200772581956
48,0.22436645271686406,0.12998957137266795
49,0.20546842951041003,0.10887847009759682
50,0.19164628634850184,0.10524983283800957
51,0.31140600847892275,0.26758674062215365
52,0.222489928205808,0.12242574046055475
53,0.19823601490412002,0.1087094428925178
54,0.18922602362357654,0.0936987881668103
55,0.1738844124552531,0.09731375620437738
56,0.3240928205924156,0.1900008281454062
57,0.18909837078207578,0.11592175401747226
58,0.16331624285532878,0.0941524263089284
