Epoch,Loss
1,1.5223341079858632,1.596541937192281
2,1.2150170842806498,1.255011039513808
3,1.1064290468509381,1.1384299614490607
4,1.0351645338229645,1.0487680624692868
5,0.9807534960600046,0.9722030013035505
6,1.3412084622260851,1.437048513461382
7,1.1152993972484881,1.1805447174952581
8,1.0125295033821693,1.0574113277288584
9,0.9423159422018589,0.9729482100560115
10,0.8805575749812982,0.9038454761871925
11,1.1271054298449785,1.1545696750665322
12,0.9574115102107709,0.9576457650233537
13,0.8666583207937387,0.8632823782089429
14,0.811496479388995,0.7852379438204643
15,0.7600650227986849,0.7346922944753598
16,0.940328197601514,0.9124047282414559
17,0.7967269790478242,0.7603179919414031
18,0.732370504966149,0.6898239108232351
19,0.6803586314886044,0.6374874264766008
20,0.6454276236204001,0.5949519452376243
21,0.7990792124699324,0.7575078929081941
22,0.6646391779948504,0.6180616999283816
23,0.6171152414419712,0.5749430570846948
24,0.5692398317349263,0.5282293370136848
25,0.5372962788129464,0.4905411761540633
26,0.6891347350218358,0.6641116518240708
27,0.5774650367406698,0.5232687103442657
28,0.5291176279385884,0.4818554109487778
29,0.4848477881688338,0.4461116590561011
30,0.45420084259448906,0.4181210248898237
31,0.6149492245454055,0.5723300331678146
32,0.4979156258778694,0.45724570063444286
33,0.44454470429665005,0.41176802745232216
34,0.41002714939606494,0.3844615679520827
35,0.387194409660804,0.3579449092730498
36,0.5536082417537005,0.5258655103353354
37,0.4359536562210474,0.39464678993591895
38,0.3849319732342011,0.3531867742538452
39,0.3603145331144333,0.3318665048250785
40,0.33273624372787963,0.29690278271834053
41,0.4998612839442033,0.4458011856445899
42,0.3716780754236075,0.33768451297894503
43,0.3396402320036521,0.30884395119471425
44,0.29994914119060223,0.28003990974945897
45,0.291674275467029,0.26324477551075126
46,0.4302468634568728,0.41572919419178594
47,0.3178846441018276,0.2953300601396805
48,0.28825003604094185,0.26959131742135073
49,0.2701001246770223,0.24461133701679033
50,0.24447770027013926,0.220443775676764
51,0.3988449160869305,0.3627405408101204
52,0.2768793368186706,0.24345994351001887
53,0.242692963549724,0.22347441086402306
54,0.23821997409447646,0.21258898060291243
55,0.2203820954148586,0.19635140649401225
56,0.3552801992648687,0.33208953810807984
57,0.23988109108729241,0.216498052691802
58,0.22852044651905695,0.1983757279622249
59,0.19423009231686592,0.18549377295451286
60,0.18683286095276858,0.1633733749198608
61,0.31720784650399136,0.3024041073062481
62,0.21222593654424715,0.1908474951218336
63,0.19346456493322667,0.18133322420792702
64,0.1749932268873239,0.1672838180875167
65,0.1692913505129325,0.14186055515057
66,0.2837881476069108,0.2692692906428606
67,0.18922925488306927,0.1735904750151512
68,0.16709424345157084,0.1585403752250549
69,0.15283371076369898,0.14811976509980665
70,0.14518688743313155,0.13252498681346575
71,0.26097700737225704,0.24688460727532704
72,0.16450747230496163,0.14408638591949757
73,0.15186918907058544,0.1457815222824231
74,0.14455350627883887,0.1407747653241341
75,0.1316459540755321,0.1176214515685271
76,0.2418404730848777,0.21996459490977802
77,0.14697322990649786,0.13052053418105994
78,0.13060383582726504,0.12598868298989077
79,0.12005955227292502,0.11667850219095365
80,0.12346439166710926,0.10590283815295268
81,0.20431496630876492,0.19839660223477926
82,0.13830788926436352,0.1236090287566185
83,0.12038910268591001,0.10943011324375104
84,0.11610592033427496,0.10356408029030531
85,0.10616281696428091,0.10571282635896634
86,0.18869711303940187,0.17987440041242503
87,0.11804569317744329,0.11512054820091297
88,0.1197066308118594,0.10218425063559643
89,0.10402777768098391,0.09458177034289408
90,0.09615308198218163,0.08716229145439007
91,0.1756664423033213,0.16375419098215224
92,0.1097866986042414,0.10858542885726843
93,0.11073363759578803,0.09246872821106361
94,0.09719770684456214,0.09143636851356579
95,0.08848676192454803,0.08241885369404768
96,0.16346843783289958,0.1522680330161865
97,0.1170955989891902,0.08570596975489304
98,0.09789981794280883,0.09050481858639381
