Epoch,Loss
1,1.5223341079858632,1.596541937192281
2,1.2150170842806498,1.255011039513808
3,1.1064290468509381,1.1384299614490607
4,1.0351645338229645,1.0487680624692868
5,0.9807534960600046,0.9722030013035505
6,0.9335674991974464,0.9123351561717498
7,0.8954752231255556,0.858173315341656
8,0.8471478700637818,0.8025227626164754
9,0.8071741211108673,0.7531738924674499
10,0.7737999864113636,0.7230889442639473
11,1.3392891675998002,1.4065989793875278
12,1.1098782997864944,1.1488214960465064
13,1.0063203081106529,1.0189647173270202
14,0.9336678703625997,0.922943069995978
15,0.8660529115261175,0.8547503379675058
16,0.8148882538844378,0.7867984343797733
17,0.7736507437168023,0.7401589708450513
18,0.7268968074749678,0.6903462711053017
19,0.6992704822466924,0.6517600388098985
20,0.6575510622599186,0.6091505214189872
21,1.0587629987643314,1.0686952410600123
22,0.867432417625036,0.8347910434771807
23,0.7850165568865263,0.7471727898487678
24,0.7224546771783095,0.6690367328814971
25,0.671116396249869,0.6202941893002926
26,0.6298913130393395,0.5698664848621074
27,0.5880090601933308,0.5313404384331826
28,0.5639516669970293,0.5030586769947639
29,0.531350532403359,0.4640269117477613
30,0.49943623940149945,0.4393350336796198
31,0.8116484049039009,0.7603751584505424
32,0.6511736778112558,0.5850415486555833
33,0.5773972315666003,0.5092031912925916
34,0.528363849566533,0.4708064227532118
35,0.49879808517602775,0.42738768748747996
36,0.4652275540889838,0.3976943637316044
37,0.4294603471572582,0.37527149594747106
38,0.4020245306002788,0.3378531693648069
39,0.3805256259747041,0.3200286935537289
40,0.36382275857986546,0.30425153588637327
41,0.6707212785879771,0.6090367859754807
42,0.4978363561324584,0.42796235023400725
43,0.4246234844892453,0.3631511424596493
44,0.3846174513682341,0.32816370687423607
45,0.3610069017379712,0.3005959825638013
46,0.3292481030409153,0.27539658813904494
47,0.3095416999780215,0.2644101564700787
48,0.2821135979432326,0.2498488962650299
49,0.273164325264784,0.22816902972184694
50,0.25258297935510293,0.21414382190276415
51,0.5691337353143937,0.5018875936667124
52,0.37581107348967824,0.31765896933965193
53,0.32233048516970414,0.2659072221089632
54,0.2911812314620385,0.2426316920381326
55,0.26385221641797285,0.22769599564564533
56,0.2525439946697308,0.20125697255134584
57,0.22080549578636122,0.18069406564419085
58,0.2099902169444622,0.18682227297089038
59,0.1972218652948355,0.16145937278484687
60,0.18027454236379037,0.1555112319592482
61,0.47340780068666505,0.4317373637969677
62,0.28634367218384377,0.24071655433911543
63,0.2385804941256841,0.21290315160384546
64,0.20908784698217342,0.18240863499351037
65,0.20370840502855106,0.16448850092979578
66,0.18334032465250064,0.16286281062624394
67,0.17523982161894822,0.14545591721932094
68,0.16223463802001414,0.1294461536579407
69,0.1492459774781496,0.12759343596796194
70,0.14758388113517026,0.12652460063497226
71,0.39937333563963573,0.3587083786725998
72,0.23342163379375752,0.18802132073503275
73,0.18553423961767784,0.16223611992139084
74,0.17662206817513856,0.15350737665326167
75,0.15052877951126833,0.12139046960152113
76,0.14439797575275104,0.11663056230888917
77,0.12863100696450624,0.1193909368931483
78,0.12702857843385293,0.11304436277311582
79,0.11463129808887457,0.09008024755196693
80,0.11461056710626834,0.09159431694409786
81,0.33224770442033424,0.32532737851142884
82,0.17753644281854997,0.15477927743624417
83,0.14411987052896083,0.1329472192395956
84,0.13719715223862575,0.11693280228915123
85,0.12449906977514426,0.11104221681180673
86,0.11990452446043491,0.10214146914390418
87,0.10929537144226906,0.10015641499597293
88,0.10477100798907953,0.09218006987984363
89,0.09740681497332378,0.08082862621507583
90,0.09881862209011347,0.08333140104913558
91,0.2897885658037968,0.2715389366906423
92,0.1460995906056502,0.12646278731333904
93,0.12440774631805909,0.11819093635258002
94,0.11817557960748673,0.10701865444007592
95,0.10107425542022937,0.09297853993872801
96,0.10514940738869019,0.07797987996481168
97,0.09375011840691934,0.08606729418612444
98,0.08680804686573071,0.08210354228623402
