Round,Accuracy
1,21.56
2,51.32
3,57.69
4,61.45
5,63.55
6,63.56
7,64.26
8,65.21
9,65.13
10,65.53
11,66.46
12,66.02
13,65.92
14,66.31
15,67.11
16,66.2
17,66.16
18,66.96
19,67.22
20,67.23
21,67.76
22,67.41
23,67.99
24,67.55
25,67.93
