Round,Accuracy
1,18.97
2,42.56
3,51.07
4,51.94
5,50.88
6,56.5
7,55.61
8,54.87
9,57.51
10,57.98
11,58.87
12,59.88
13,59.09
14,60.68
15,60.85
16,59.58
17,60.12
18,61.3
19,61.35
20,61.13
21,60.48
22,61.86
23,62.26
24,64.16
25,63.2
