Round,Accuracy
1,16.96
2,47.21
3,56.79
4,58.28
5,61.76
6,60.94
7,63.45
8,63.85
9,64.93
10,64.3
11,65.04
12,66.02
13,65.42
14,66.97
15,67.08
16,66.58
17,66.4
18,65.92
19,66.83
20,67.58
21,67.75
22,67.52
23,67.08
24,67.52
25,68.32
