Round,Accuracy
1,15.73
2,26.8
3,29.25
4,32.76
5,34.93
6,33.44
7,34.71
8,36.39
9,36.69
10,39.65
11,37.61
12,37.92
13,41.1
14,39.46
15,40.99
16,39.51
17,39.72
18,40.88
19,40.91
20,43.4
21,40.88
22,43.14
23,42.31
24,44.55
25,42.4
26,45.66
27,43.78
28,47.31
29,45.28
30,44.7
31,45.88
32,48.0
33,47.44
34,47.99
35,47.81
36,46.84
37,45.64
38,46.0
39,50.63
40,47.5
41,49.65
42,47.37
43,51.35
44,48.66
45,49.73
46,49.56
47,48.58
48,47.91
49,48.71
50,49.29
