Round,Accuracy
1,17.59
2,60.79
3,65.99
4,67.75
5,69.07
6,68.98
7,70.79
8,70.02
9,70.59
10,70.62
11,70.65
12,71.53
13,71.01
14,71.37
15,71.76
16,72.17
17,71.68
18,71.85
19,72.2
20,72.0
21,72.14
22,72.65
23,71.74
24,72.28
25,72.75
