Epoch,Loss,Proto Loss,Total Loss
1,1.6627520869939756,1.3469008569364194,nan
2,0.9430868286352891,1.0301354240148495,nan
3,0.8207449341431642,0.8187844187785418,nan
4,0.7406480995508341,0.7334739896731499,nan
5,0.6795375704001158,0.6710353184968997,nan
6,1.1209551511666713,1.1230503855607448,nan
7,0.8516601391327687,0.8562141114320511,nan
8,0.7674773042018597,0.7593562690111307,nan
9,0.7070244530072579,0.6978838320726003,nan
10,0.6576278229554494,0.6492943541361735,nan
11,1.3212029851399936,1.426914487282435,nan
12,0.8234878465915337,0.8504231448356921,nan
13,0.731363484951166,0.7342048862041571,nan
14,0.674901728446667,0.6744798584626271,nan
15,0.623804594996648,0.6222035262829219,nan
16,0.9887769248241033,0.9958583734738521,nan
17,0.720982063962863,0.7261951908087119,nan
18,0.646789149596141,0.6434866379468869,nan
19,0.5890231610108645,0.5855007559061051,nan
20,0.5478978434052223,0.5425168544436112,nan
21,0.7489846507708232,0.7465078987372227,nan
22,0.589970878072274,0.5872095779730724,nan
23,0.5329373298929287,0.5273157478907169,nan
24,0.48800988254638816,0.484252638503527,nan
25,0.45444450359313915,0.45065849240009603,nan
26,0.6809326495115574,0.6804159987431306,nan
27,0.515301286180814,0.5155336540478926,nan
28,0.4665847104329329,0.4629469553247476,nan
29,0.42983368023847923,0.4261509644297453,nan
30,0.3979255228279493,0.3943998058636983,nan
31,0.5291383351653051,0.5248859740602665,nan
32,0.43507808458346586,0.4339455939638309,nan
33,0.3961897264306362,0.3936968065225161,nan
34,0.3679328100039409,0.36531776745732014,nan
35,0.3415019881457855,0.3378104970623285,nan
36,0.47510508925486833,0.4705439298198773,nan
37,0.3811649412871935,0.3780991277251488,nan
38,0.33845501670088524,0.33568429759679697,nan
39,0.3147466000073995,0.3108614461353192,nan
40,0.2908137569251733,0.2877884273345654,nan
41,0.5895734208134504,0.5945420407713988,nan
42,0.41266567999353776,0.41784698370939644,nan
43,0.3539934981518831,0.35172868753090886,nan
44,0.31692290218212665,0.3148689835690535,nan
45,0.292226534203077,0.28973208237917,nan
46,0.6208945834483856,0.6170285308208221,nan
47,0.41857075912830155,0.4196903510735585,nan
48,0.3556498129016314,0.35229470019157116,nan
49,0.3149269490478895,0.3108709175617267,nan
50,0.2820254112474429,0.27927277034673936,nan
51,0.3991013581554095,0.39771798104047773,nan
52,0.304634924672353,0.30352744576640617,nan
53,0.2643970045141685,0.2623089312551877,nan
54,0.2389418538612051,0.2365925973185744,nan
55,0.21801772459577293,0.21613214606275924,nan
56,0.3362064286493338,0.3334672376895562,nan
57,0.25319215659147654,0.25170703761470625,nan
58,0.2193479840285503,0.2184434369015388,nan
59,0.20538366123651847,0.20238611905429607,nan
60,0.18753399199400192,0.18559710430220153,nan
61,0.28362895034444635,0.28128163170738096,nan
62,0.2047930710686323,0.20318995574728035,nan
63,0.18782255021998515,0.18580072653026153,nan
64,0.1708411366941455,0.16894187384690995,nan
65,0.1549657225704346,0.15355348842552838,nan
66,0.4275786287127397,0.4292479376953382,nan
67,0.25498588921932075,0.25554320882910336,nan
68,0.19896788702179224,0.1965648444226155,nan
69,0.1762903864758137,0.17418049909652045,nan
70,0.15604506919685845,0.15458579851457707,nan
71,0.4734230178862046,0.475907215093955,nan
72,0.2556991823399678,0.2599028824040523,nan
73,0.19386752449358122,0.19264073368066398,nan
74,0.16310516770642539,0.16148602701245973,nan
75,0.1368719354415169,0.13606032231010687,nan
76,0.2386071871010921,0.2367723897481576,nan
77,0.1543293715096437,0.15332846488230503,nan
78,0.13144383134845739,0.13065204944652625,nan
79,0.12510180234526977,0.12363080802636268,nan
80,0.11156614258025702,0.1110732183433496,nan
81,0.18726385110654892,0.18693629706708284,nan
82,0.1279934842043962,0.12719981687095686,nan
83,0.11272278015668957,0.11151865594900953,nan
84,0.10836275501463276,0.10705015294922468,nan
85,0.09668673759159178,0.09593863444020732,nan
86,0.1706436555259503,0.16935507588279552,nan
87,0.10669022678182676,0.10563279860772383,nan
88,0.10060503519832706,0.100038101665007,nan
89,0.08729270211038873,0.08701264024115143,nan
90,0.08731628155861146,0.08665201297650735,nan
91,0.1436193799217924,0.14339259071514393,nan
92,0.09377044938886776,0.09297952808391971,nan
93,0.09205530641170648,0.09119127736164209,nan
94,0.08685372314917353,0.08583192655530114,nan
95,0.07195669485924718,0.0715460801915003,nan
96,0.3263089916549432,0.32581114958112056,nan
97,0.12201227040436023,0.12504106973035214,nan
98,0.09043689232367354,0.08985847648209296,nan
99,0.0795784260898542,0.0793359848515441,nan
100,0.06991213272588376,0.06988704299482588,nan
101,0.14214845187484454,0.14185595057236078,nan
102,0.08050172428887051,0.08004335703996894,nan
103,0.07237303937570407,0.07214632681451547,nan
104,0.070361978880679,0.07003615380336459,nan
105,0.06456488206361731,0.06421838694502814,nan
106,0.11311978514377888,0.11311052688994469,nan
107,0.07340891761466478,0.07301231381268455,nan
108,0.06967877956369939,0.069095105644411,nan
109,0.06398750078171873,0.06374499782060201,nan
110,0.05641388871336881,0.05647948162080959,nan
111,0.10352657097033584,0.10348953074083114,nan
112,0.06179133033236632,0.06143254955203678,nan
113,0.05826797345115875,0.058260181184428245,nan
114,0.05758258231246892,0.05777684129082049,nan
115,0.0530742144671818,0.05304396642276492,nan
116,0.09805796470445319,0.09803417019593792,nan
117,0.06452404577762652,0.06412414707219563,nan
118,0.05578023670241237,0.05585581307323315,nan
119,0.05806222925714862,0.05765442213234611,nan
120,0.05353558994292353,0.05348047639052264,nan
121,0.09553995740671571,0.09509940015820739,nan
122,0.060097208517627454,0.05966086353366382,nan
123,0.0546365045560285,0.054180866416591485,nan
124,0.048699377162549164,0.048777489077586396,nan
125,0.04561890410438466,0.04542978277179198,nan
126,0.08783507185916488,0.08764204280689741,nan
127,0.053400222356550585,0.05320803205339381,nan
128,0.04996783815634747,0.050053343154155674,nan
129,0.04938427107348942,0.04940739846191345,nan
130,0.050513204905944756,0.05046630223962263,nan
131,0.07639119567540593,0.07635279913456776,nan
132,0.04970005706955607,0.04933791916148785,nan
133,0.04808403787871775,0.04770004658553845,nan
134,0.04335239336479646,0.043676257367508534,nan
135,0.04904255969867779,0.04917356247762934,nan
136,0.0816628469978101,0.08171502241076758,nan
137,0.04469603728085088,0.04442986354757196,nan
138,0.049654526699286626,0.049711856284202674,nan
139,0.043534004061411204,0.04365109960930661,nan
140,0.0436990617063995,0.04371878885640166,nan
141,0.07429787853661064,0.0741244348554084,nan
142,0.04545961168343918,0.045455237875620905,nan
