Epoch,Loss,Proto Loss,Total Loss
1,1.8298035838665105,1.575128694816872,nan
2,1.2779788552186429,1.3321643135486505,nan
3,1.150072048107783,1.152186537705935,nan
4,1.0635816036126553,1.0543858564816988,nan
5,0.9873074232003628,0.9785567447161063,nan
6,1.3718806566336217,1.3702597303268238,nan
7,1.1530002188988222,1.1460350076357524,nan
8,1.053409776932154,1.0445303727418949,nan
9,0.9809827014421806,0.9681287906108759,nan
10,0.9247365891933441,0.91609091315514,nan
11,1.0874982066643544,1.0811152893763323,nan
12,0.9473225669983106,0.9388634035220513,nan
13,0.8721977036732894,0.8614931433628767,nan
14,0.820166757932076,0.809658854206403,nan
15,0.7680329862313393,0.7583496099863297,nan
16,0.9794432082237341,0.9692443477801788,nan
17,0.8135668161587838,0.8092898281720968,nan
18,0.7442235179436513,0.7354595633653495,nan
19,0.6947968801626793,0.6839673557342627,nan
20,0.6497335664736918,0.6403995051597937,nan
21,0.8308534308885916,0.820761325267645,nan
22,0.6925459187764388,0.6864040987613874,nan
23,0.6285856896486037,0.620972561606994,nan
24,0.5839199005029141,0.5775505212637094,nan
25,0.5485886628811176,0.5412793303147341,nan
26,0.6896390285247411,0.6809079903822679,nan
27,0.583608182042073,0.5780045681274855,nan
28,0.5377594723915442,0.5301198249443984,nan
29,0.4925557452898759,0.48611616660387086,nan
30,0.46454774676225125,0.4564302032574629,nan
31,0.5895210069723619,0.5834055332801281,nan
32,0.49515320452360007,0.49104352314502764,nan
33,0.4530330626628338,0.4482326398675258,nan
34,0.42162232433374114,0.41580015600491793,nan
35,0.39609360908850644,0.39086326696933843,nan
36,0.523156199661585,0.5152056096838071,nan
37,0.42881198682082006,0.4232756210443301,nan
38,0.3811483709475933,0.37520501495171815,nan
39,0.3583300511042277,0.35291819518957385,nan
40,0.33159259473666164,0.3261396620518122,nan
41,0.4437271826924422,0.43787344686495955,nan
42,0.35431648049599085,0.35042980087873266,nan
43,0.3266076092536633,0.3214459161345775,nan
44,0.2956359408222712,0.29104185222815243,nan
45,0.28280556545807767,0.2783064348002275,nan
46,0.37274364061080495,0.36674988682453447,nan
47,0.2930460138962819,0.28941942575650337,nan
48,0.2680806288352379,0.26367030940376796,nan
49,0.24904793575406076,0.24493687210174708,nan
50,0.23288611997014436,0.22941842189966105,nan
51,0.31683359833864067,0.31261851134208535,nan
52,0.23989638892503884,0.2366457202495673,nan
53,0.22787628496686618,0.222968740742176,nan
54,0.21435841270364248,0.21097351345114218,nan
55,0.1963553002438484,0.19230423946029102,nan
56,0.27775855731123533,0.27285297449964746,nan
57,0.20692786753941805,0.20441854172983231,nan
58,0.18703286026914914,0.1847065437489595,nan
59,0.17567359572992874,0.1726180017233277,nan
60,0.1718649535320508,0.16961280488624023,nan
61,0.23767636420252997,0.23384738295124127,nan
62,0.18346641529829075,0.18078687043908315,nan
63,0.16230231115642266,0.15995349562129912,nan
64,0.14837742279737423,0.14572573063465266,nan
65,0.1478883407627925,0.14493956081091594,nan
66,0.25032153794398676,0.24607642762936077,nan
67,0.15973994926764415,0.15777052482351278,nan
68,0.14067584355958762,0.13896330944620647,nan
69,0.13594425400384727,0.1335777442329205,nan
70,0.12771062068641187,0.12582468293511714,nan
71,0.18503184226843028,0.1812877166061065,nan
72,0.1304212272167206,0.12919158281233067,nan
73,0.12534066095279578,0.12338271333047977,nan
74,0.12066534266639979,0.11878711729286573,nan
75,0.1047636875978265,0.10331597154816756,nan
76,0.16547168707236265,0.16349805613549856,nan
77,0.12248014307652529,0.12008508161092415,nan
78,0.11450062482975996,0.11293199948775462,nan
79,0.10063425397786957,0.09891208197252872,nan
80,0.09933908227831126,0.09786470242990897,nan
81,0.14599757238458363,0.14351456999205625,nan
82,0.11356427257832809,0.11175518030157457,nan
83,0.09505061863754423,0.09371763797094806,nan
84,0.10201006589027552,0.10049426925296967,nan
85,0.0852996204334956,0.08376067232054013,nan
86,0.13192114150868012,0.12976510325112403,nan
87,0.10425893265085343,0.1029160675043479,nan
88,0.08991939379141117,0.08846031255924548,nan
89,0.08419714578403495,0.082937146931027,nan
90,0.08399646476102181,0.0827267196507026,nan
91,0.1440708852922305,0.1424127774599653,nan
92,0.08471639931249694,0.08413438888457724,nan
93,0.09193079285562421,0.09014370844771083,nan
94,0.08645982052414464,0.08532061406817192,nan
95,0.07291811079933093,0.07147297367740135,nan
96,0.11691254942606275,0.11547721295784681,nan
97,0.08699640542364273,0.08566213550571448,nan
98,0.084566018372201,0.08311179226550919,nan
99,0.07683818022816036,0.0757958443954778,nan
100,0.06601503053441261,0.0653001847008291,nan
101,0.10200337169166558,0.1012733029297147,nan
102,0.08092457339263115,0.07984743906805912,nan
103,0.07415026314795399,0.07376227107567665,nan
104,0.070401960472839,0.06947117797337854,nan
105,0.07254346071336513,0.07132943824697764,nan
106,0.10064614154876042,0.09958778143597719,nan
107,0.0712088271497916,0.07002098376217943,nan
108,0.07113289599521802,0.07039632409190139,nan
109,0.06778675966346875,0.06650215478088611,nan
110,0.0662347518838942,0.06510675203484985,nan
111,0.09099115129942313,0.09004562673612665,nan
112,0.06993005247070239,0.06891596063684959,nan
113,0.06585127127547868,0.0649917607064335,nan
114,0.06877575192170647,0.06784152940679819,nan
115,0.06237001387665096,0.06186537347877255,nan
116,0.08845480791746806,0.08692153835048279,nan
117,0.06763159887483104,0.06681306037622002,nan
118,0.06202203266274853,0.06155896879231127,nan
119,0.05869235080332519,0.058304551229454,nan
