iteration,loss,proto loss,total loss
0,2.2989590167999268
100,2.330035090446472,2.0680015087127686,2.069049596786499
195,1.974963665008545,1.8271611332893372,1.8283435106277466
295,1.761942744255066,1.6640278100967407,1.6648110747337341
390,1.7496681809425354,1.6391336917877197,1.6404600739479065
490,1.6244975924491882,1.5362403392791748,1.5372993350028992
585,1.6144293546676636,1.498313069343567,1.5001709461212158
685,1.5668386220932007,1.5281524062156677,1.5287714004516602
780,1.3900017738342285,1.321635901927948,1.3230032324790955
880,1.4785555005073547,1.4119528532028198,1.413284957408905
975,1.2390348315238953,1.1851710081100464,1.186463713645935
1075,1.3409724235534668,1.3321939706802368,1.3324046730995178
1170,1.1429723501205444,1.103991985321045,1.105083405971527
1270,1.4014639854431152,1.3864428997039795,1.3868634700775146
1365,1.2248287796974182,1.2122477889060974,1.2126504182815552
1465,1.082862138748169,1.0824704766273499,1.0824829936027527
1560,1.1376240253448486,1.1345532536506653,1.1346638202667236
1660,1.1450132727622986,1.1416528820991516,1.1417738795280457
1755,1.0646504759788513,1.0824291110038757,1.0817179679870605
1855,1.227864921092987,1.2111290097236633,1.2117984890937805
1950,2.477801203727722,2.4360015392303467,2.4378408193588257
2050,1.5800811648368835,1.542344570159912,1.5440049171447754
2145,1.2764095664024353,1.2756235003471375,1.2756612300872803
2245,1.2877252101898193,1.268429696559906,1.2693559527397156
2340,1.1215768456459045,1.0978253483772278,1.0990604162216187
2440,1.2697157263755798,1.269786536693573,1.269782841205597
2535,0.9848380386829376,0.9815531969070435,0.9817371666431427
2635,1.1183125376701355,1.105074942111969,1.1058161854743958
2730,0.9892558455467224,0.9513113796710968,0.9535880386829376
2830,1.0029029250144958,1.034423589706421,1.0325323939323425
2925,0.8805153071880341,0.8832845091819763,0.8831072747707367
3025,0.8158155381679535,0.8089973628520966,0.8094336986541748
3120,0.8877790570259094,0.8914135098457336,0.8911663591861725
3220,0.7905485332012177,0.7978747487068176,0.7973765432834625
3315,0.8844045996665955,0.86493119597435,0.8663332462310791
3415,0.84800124168396,0.8655053377151489,0.8642449975013733
3510,0.7166868448257446,0.7017004489898682,0.7028394043445587
3610,0.7310553789138794,0.7206672728061676,0.72145676612854
3705,0.6930888593196869,0.6877826452255249,0.6882071495056152
3805,0.7577037811279297,0.749168872833252,0.7498516738414764
3900,0.5597816705703735,0.5705001950263977,0.5695998668670654
4000,0.8532945513725281,0.830034613609314,0.8319884538650513
4095,0.681844025850296,0.6645439565181732,0.6660663485527039
4195,0.8738327622413635,0.8807288110256195,0.8801219761371613
4290,0.508755162358284,0.5030106157064438,0.5035391002893448
4390,0.7197563648223877,0.7045155167579651,0.7059176564216614
4485,0.5454569458961487,0.5404028594493866,0.5408880412578583
4585,0.708567887544632,0.6638458371162415,0.6681391596794128
4680,0.47862930595874786,0.4777277261018753,0.4778178632259369
4780,0.6199450790882111,0.5881586074829102,0.5913372337818146
4875,0.40054531395435333,0.39516235888004303,0.3957222104072571
4975,0.42576418817043304,0.41736315190792084,0.4182368814945221
5070,0.3181843012571335,0.31483660638332367,0.3151981830596924
5170,0.6477788090705872,0.644428163766861,0.6447900533676147
5265,0.2656422406435013,0.287060484290123,0.2846616357564926
5365,0.4856445640325546,0.46598878502845764,0.4681902378797531
5460,0.2807275652885437,0.30233775079250336,0.29983097314834595
5560,0.48784539103507996,0.4906535744667053,0.4903278201818466
5655,0.32829758524894714,0.32068631052970886,0.32159966230392456
5755,0.39797458052635193,0.3840731829404831,0.38574135303497314
5850,0.30995094776153564,0.3059440106153488,0.3064408600330353
5950,0.4277850389480591,0.42371493577957153,0.42421963810920715
6045,0.36064858734607697,0.3435506522655487,0.3457391858100891
6145,0.23184184730052948,0.23264352977275848,0.23254091292619705
6240,0.23321424424648285,0.22683462500572205,0.22767672687768936
6340,0.3050239533185959,0.2999962419271469,0.3006598800420761
6435,0.25739171355962753,0.26810625195503235,0.2666490823030472
6535,0.24614214152097702,0.23625154048204422,0.23759667575359344
6630,0.21366233378648758,0.21140380203723907,0.21171999722719193
6730,0.21018889546394348,0.18443956971168518,0.1880444809794426
6825,0.17298361659049988,0.16799212992191315,0.16871090233325958
6925,0.20045846700668335,0.19164540618658066,0.19291448593139648
7020,0.22235402464866638,0.22310402989387512,0.22299303114414215
7120,0.2657008543610573,0.2522101625800133,0.2542067766189575
7215,0.11960263550281525,0.1277812346816063,0.12653808668255806
7315,0.29246142506599426,0.27553902566432953,0.2781112343072891
7410,0.18521858751773834,0.18431255966424942,0.18445390462875366
7510,0.2314867079257965,0.23603199422359467,0.23532292991876602
7605,0.20838310569524765,0.1937144547700882,0.19606143236160278
7705,0.2064056470990181,0.20657077431678772,0.20654434710741043
7800,0.09037136286497116,0.09248646348714828,0.0921395905315876
7900,0.16271093487739563,0.15872109681367874,0.15937542915344238
7995,0.11786424741148949,0.1168331652879715,0.11700639128684998
8095,0.213738352060318,0.21170755475759506,0.2120487317442894
8190,0.08683929592370987,0.09219574928283691,0.0912744402885437
8290,0.211051307618618,0.21102280169725418,0.21102771908044815
8385,0.12014327198266983,0.12653733044862747,0.1254119761288166
8485,0.18777578324079514,0.18828845769166946,0.18819823116064072
8580,0.12775017693638802,0.12843310832977295,0.1283101849257946
8680,0.17758392542600632,0.16987133771181107,0.17125960439443588
8775,0.11275938898324966,0.10429925099015236,0.10585591569542885
8875,0.16201718151569366,0.15959418565034866,0.1600400134921074
8970,0.04696331359446049,0.04582792893052101,0.04604138061404228
9070,0.1332460418343544,0.13123514875769615,0.13161319121718407
9165,0.11098020896315575,0.11457465216517448,0.11388451978564262
9265,0.21330717206001282,0.1961270496249199,0.19942563772201538
9360,0.06357789039611816,0.061920301988720894,0.062245188280940056
