Epoch,Loss
1,2.084258102453672
2,1.437396615743637
3,1.0868633394057934
4,0.9708254059919944
5,0.9136470927641942
6,1.25845744120769
7,1.0061622786216247
8,0.9343239956177198
9,0.8649901730127824
10,0.815526330891328
11,1.0667806261625046
12,0.8722380653405801
13,0.8090558766936644
14,0.7556453609695801
15,0.7141482874751091
16,0.9452080939824764
17,0.7898473027424935
18,0.7239247908959022
19,0.6638314218475269
20,0.6383650658604426
21,0.8602162117759387
22,0.6977896626561116
23,0.64330450013662
24,0.5909313163505151
25,0.5620026866021829
26,0.771392285823822
27,0.6354715837500035
28,0.5839582686622937
29,0.5238742548112686
30,0.5027092756178134
31,0.748760209328089
32,0.5778119531770547
33,0.518139210037696
34,0.4710508256673049
35,0.4450452602731112
36,0.6476021967637233
37,0.5110449592463481
38,0.4589917576847932
39,0.42044291398846184
40,0.4019010031213745
41,0.6247305723337027
42,0.4652791665150569
43,0.41604958036198064
44,0.3733098062614982
45,0.3577635964187674
46,0.5581841522302383
47,0.41890343284377685
48,0.381366549193477
49,0.34228177800870097
50,0.3239060889977293
51,0.5280099090952903
52,0.3818672218097326
53,0.33764935821676867
54,0.3053033036729082
55,0.29027386016857165
56,0.5806339199726398
57,0.3864837362168309
58,0.32586222629373274
59,0.284936931452308
60,0.2699212393174187
61,0.4171969029765863
62,0.30211513066330015
63,0.27162002246253764
64,0.2517664848611905
65,0.2324457883834839
66,0.4795073076700553
67,0.3113695618911431
68,0.27287337636718384
69,0.2381246547286327
70,0.21695414375609312
71,0.43705646090018446
72,0.2658180012463186
73,0.23828878669450299
74,0.21150147266303881
75,0.19741034684463954
76,0.31840180500100057
77,0.23417672213787835
78,0.2138817268041655
79,0.186992030362718
80,0.17911498211443616
81,0.33717159086790605
82,0.20939570529720722
83,0.191670493191729
84,0.17651155844856148
85,0.16724011467602581
86,0.38789784917846704
87,0.2095944939969251
88,0.1835945427059554
89,0.15982418707094323
90,0.15360016567059434
91,0.27569436367648914
92,0.17306004771962763
93,0.16186868958413983
94,0.1452830448997422
95,0.13322975065033787
96,0.24582303227522434
97,0.15776641078544065
98,0.1521642255071455
99,0.1283529116318394
100,0.12777820549194868
101,0.19542740178652682
102,0.1446476596729973
103,0.12677982407263838
104,0.12109188878347572
105,0.12019126704917886
106,0.2878129123495175
107,0.14203062090210808
108,0.1227453730833263
109,0.1096136234405164
110,0.10890042017667721
111,0.20114154945939589
112,0.12211890219268987
113,0.11007773147489971
114,0.1096609766750286
115,0.1020474639082423
116,0.15845110456769665
117,0.11346089724654285
118,0.11106790034876515
119,0.0958900832099458
120,0.09327302351534271
121,0.14561656276480509
122,0.10327631840482354
123,0.10224146018885315
124,0.08920889777334359
125,0.0860073446496151
126,0.14074131578254775
127,0.09631943121815148
128,0.09338553641051149
129,0.08273346070737507
130,0.08163682772294403
131,0.20521853464679457
132,0.09573490146296815
133,0.08725973804696248
134,0.07970396648101413
135,0.07961786981457128
136,0.14037486848731837
137,0.08860040915091164
138,0.08203574813609847
139,0.0798192950607373
140,0.07379518854700459
141,0.13933276122149366
142,0.08359518740684367
143,0.08276454295712309
144,0.07444980125635481
145,0.06912554670826723
146,0.2611858505397462
147,0.09099306284617155
148,0.07753677922121893
149,0.07371843254599625
150,0.06997039594556181
151,0.10382769442258928
152,0.08007366692121977
153,0.06496648053543116
154,0.07018613763308773
155,0.06627701235493311
156,0.10337459636279024
157,0.07028062682336149
158,0.06960345636157748
159,0.06174253199580842
160,0.06166318150338693
161,0.10105556429136926
162,0.06737326482394472
163,0.06263600289135073
164,0.06548444445197207
165,0.058721371529659686
166,0.09272141855401106
167,0.06506290911631181
168,0.06788408194895451
169,0.060762556846468495
170,0.05424627211297122
171,0.22850552672782962
172,0.07739336647642538
173,0.06611789325013374
174,0.05755671715984742
175,0.06083550321397921
176,0.1873856952222876
177,0.07441062020072235
178,0.06921041518216953
179,0.05393448785448877
180,0.06155253318645872
181,0.08597010880266913
182,0.05839693372806486
183,0.0575679885984685
184,0.055436220328257874
185,0.047368406760954086
186,0.09136085809948735
187,0.06133020554567711
188,0.05617936246383649
189,0.05303719021030702
190,0.05498639911902734
191,0.0778907671582718
192,0.06092270330663245
193,0.053571632040891416
194,0.05249250558404944
195,0.05344598402466195
196,0.08752181516387142
197,0.05509377288070913
198,0.05344669258651825
199,0.04828240057298293
200,0.05454533319600906
201,0.07897415137073646
202,0.05108594595550153
203,0.05691010920026411
204,0.0477708746237346
205,0.05041437836711665
206,0.08143036624130148
207,0.05493066914301987
208,0.05383012585598641
209,0.04749541054166352
210,0.050251316238129035
211,0.14317993971232612
212,0.057960720596990235
213,0.05669453107925036
214,0.049822652298742186
215,0.04662717849849007
216,0.07850517397865844
217,0.05731175621905818
218,0.04638869386488715
219,0.04922609123198363
220,0.05210323970591745
221,0.07025220178975126
222,0.05397210327956157
223,0.04775366105366116
224,0.04691904295326915
225,0.04790033994747015
226,0.06722245552720359
227,0.053135818817640824
228,0.05056313988961614
229,0.05128998676902997
230,0.044121301552215116
231,0.06740530287512601
232,0.05120343758444039
233,0.051066524712727046
234,0.04330751975813212
235,0.050277091041714767
236,0.12589231034119924
237,0.0550887150134748
238,0.051581023117073646
239,0.05209597548386321
240,0.04591424105441174
241,0.06556126341098346
242,0.05184696951824336
243,0.04234716922092514
244,0.04332390762775993
245,0.04389528847756222
246,0.05995155623128924
247,0.053319314004292184
248,0.0523009522101627
249,0.045900283882376526
250,0.04594290030788845
