Epoch,Loss,Proto Loss,Total Loss
1,2.0588118287233206,2.151754177115263,2.151093339738737
2,1.9046073895234328,2.078342583240607,2.076952665891403
3,1.8397687312884208,2.0532984525729447,2.050736046448732
4,1.7857520491648944,2.0349646482712185,2.0309773029425204
5,1.7324199869082524,2.015055576348916,2.009402902309711
6,1.8269748146717364,2.0548063898697877,2.0493384486589674
7,1.7031596993788696,2.0164876870619945,2.007714513631967
8,1.609874732983418,1.987285612179683,1.9752084609789726
9,1.522717298605503,1.9684107578717744,1.9523657667331207
10,1.4144225438435873,1.9502851403676547,1.92885058873739
11,1.4135700470361954,1.941580228927808,1.9183477206107897
12,1.3454685874474355,1.8975760239821213,1.8710749112642728
13,1.3028725720368899,1.8706229054010832,1.841099910552685
14,1.257187304435632,1.8569083329958793,1.8233239693519396
15,1.220293005154683,1.8473001843843704,1.8096797481561318
16,1.248661166888017,1.8594873575063853,1.8203944661678413
17,1.1885061640005845,1.8434132059415183,1.7988794956451808
18,1.1541518691258552,1.8331451137860617,1.7842575467549837
19,1.1311474494445017,1.8263049978476305,1.7734730637990512
20,1.1107859264581632,1.8213136605727367,1.7644714655020297
21,1.1445382549212528,1.8348218985092946,1.776838088952578
22,1.073003998780862,1.8166638569954114,1.7512217867068756
23,1.0445467647833702,1.8079328237435757,1.7377012900817088
24,1.014768096881035,1.7979724569198412,1.7227848077431702
25,0.9895372114120385,1.7897141202902183,1.7096963897729531
26,1.0370769419731238,1.8030080489623241,1.7233512661395929
27,0.9653936283710676,1.7841415503086189,1.6957168123660944
28,0.9373028648205293,1.7737794206692623,1.680094073368953
29,0.9124513123279963,1.7656171327982193,1.6666499030895723
30,0.893515262236962,1.7579942675737235,1.6542567781912976
31,0.9444591011756506,1.7726651604358967,1.6699675856492457
32,0.8830951660107343,1.7537952667627579,1.6423456247036274
33,0.8526615939079187,1.7441796397551512,1.6264992099541884
34,0.8351260335017473,1.7357767230425125,1.6132882692875006
35,0.8063809049435151,1.726403730037885,1.5976005587822353
36,0.8668786395818759,1.7444029915027128,1.6180394906264084
37,0.8035859713187584,1.7273860445389382,1.5906636335910895
38,0.7730526464107709,1.7157311732952412,1.5724440131431972
39,0.7492460016256723,1.7079594881106646,1.5584001541137695
40,0.7334738167432638,1.701375438616826,1.5465111301495478
41,0.78906635030722,1.719691806878799,1.5670692813702118
42,0.7170243255603008,1.6995872989678995,1.534516749320886
43,0.703540124801489,1.692875507244697,1.5227098406889499
44,0.6832312691670198,1.6857773991731497,1.5093292765128308
45,0.6721818483028656,1.6819647162388534,1.5002037946994489
46,0.7210425995863401,1.6965945949921242,1.517093004630162
47,0.6538670863860693,1.677306024539165,1.4848994615750435
48,0.6361782332261403,1.669949156504411,1.4714651881120144
49,0.6234638285942566,1.6655914367773594,1.4613344583755885
50,0.601862616569568,1.6586994748849135,1.447332128500327
51,0.6701128984873111,1.6786828994750977,1.4729346229479863
52,0.5896106771933727,1.6575871843558092,1.435448066699199
53,0.5688400539068076,1.6483373232376881,1.4194838817302997
54,0.5574712740305142,1.6436473586620428,1.4090332929904645
55,0.5445956958410068,1.6410089566157415,1.3997979916059053
56,0.5989725583638901,1.6568126583710694,1.4198565217164847
57,0.5429694938354003,1.6409249360744769,1.3905911146066128
58,0.5155355774439299,1.6318099095271184,1.3728342737907018
59,0.5025819322237601,1.6270631521176069,1.3616855832246633
60,0.4903961902627578,1.6240119542831029,1.351944154348129
61,0.5630068415250533,1.6446074397136003,1.3806968621718578
62,0.4872564875544646,1.6238022825656793,1.3419388792453668
63,0.4689420943458875,1.6181214879720638,1.3285283238459855
64,0.455769152366198,1.6121959750468915,1.3161507413937494
65,0.4481777024574769,1.6111009270716936,1.3087409013356919
66,0.49571757840040404,1.6249536838286962,1.326835353863545
67,0.43173816414215627,1.6076475011996734,1.2925037912833386
68,0.4232241345903812,1.60362979723857,1.2825594400748228
69,0.4242366090798989,1.6033051707805732,1.2778822039946531
70,0.3927658405059423,1.5947779496510823,1.2582146017979352
71,0.44884596035266533,1.6107653666765263,1.2807802940026307
72,0.3847195729231223,1.5915698311267754,1.2439969729154539
73,0.37744880815347037,1.5896601695280808,1.2356944609911014
74,0.3767391853989699,1.5883200309215448,1.2296920935312907
75,0.3559901531690206,1.5827970996881142,1.214755003268902
76,0.41417002551830734,1.598964145244696,1.2387866983046898
77,0.3480594268785073,1.5801070610682169,1.2006363397989517
78,0.3438278067952547,1.5778172496037606,1.1928125818570454
79,0.32731832244839426,1.5724741627008487,1.1790049491784511
80,0.3271967515349388,1.5710413850270786,1.1730111070168323
81,0.38258107755428705,1.5871999257650131,1.1969034164379804
82,0.3135520359644523,1.567662586004306,1.1563143161626963
83,0.3076728132290718,1.5636803403878823,1.1466858124121642
84,0.30555293806470357,1.5623446140533839,1.140062567515251
85,0.29565388791454145,1.558071458645356,1.1288495280803779
86,0.3446304459220324,1.5731981246899336,1.1505708749477679
87,0.28947778531374074,1.5568385873085413,1.115797044069339
88,0.27816518201277807,1.5511883292442714,1.1030841851845765
89,0.26694818316743923,1.547448353583996,1.0915902877465273
90,0.26065738141918793,1.545161333756569,1.0827398939010424
91,0.3208352121214072,1.5630426541352884,1.1108791060936756
92,0.258387589492859,1.5452874146975004,1.071708325850658
93,0.26060670877878483,1.5439898701814505,1.0665713698436052
94,0.26488161795796494,1.5465837912681775,1.0646637918093265
95,0.24132892068188924,1.5399920549148167,1.0465000693614666
96,0.2863947640626858,1.5532035479178796,1.0667489698299994
97,0.234671232304894,1.537859389720819,1.0322223715293102
98,0.2373640486636223,1.5372899193030136,1.0277189438159648
99,0.23316998034715652,1.5365798485584747,1.0204294973458998
100,0.21799228077706617,1.531441750893226,1.0060619954879468
101,0.27335895496683243,1.5481538005364246,1.03313671090664
102,0.21860684578617415,1.5338704855014116,0.9972429322890747
