Round,Accuracy
1,1.93
2,14.54
3,21.93
4,25.12
5,26.69
6,27.88
7,28.74
8,30.18
9,29.94
10,30.7
11,30.24
12,31.09
13,31.61
14,31.36
15,31.7
16,31.15
17,31.4
18,31.77
19,32.16
20,32.49
21,32.19
22,32.65
23,31.87
24,32.81
25,32.75
26,32.75
27,32.9
28,32.63
29,33.22
30,33.73
31,33.11
32,33.77
33,33.27
34,33.81
35,33.12
36,33.6
37,32.97
38,33.56
39,33.55
40,34.0
41,33.82
42,33.71
43,34.23
44,34.65
45,33.89
46,33.93
47,34.52
48,34.4
49,33.72
50,33.72
