Round,Accuracy
1,2.7
2,11.43
3,19.63
4,24.3
5,26.22
6,27.58
7,28.54
8,29.68
9,29.87
10,30.04
11,30.07
12,30.31
13,30.14
14,30.62
15,30.64
16,31.22
17,30.96
18,31.29
19,30.7
20,31.03
21,31.65
22,32.17
23,31.75
24,32.26
25,32.08
26,32.4
27,31.88
28,32.73
29,32.93
30,32.6
31,32.3
32,32.96
33,32.4
34,32.49
35,32.86
36,32.94
37,32.78
38,32.88
39,32.97
40,33.26
41,32.94
42,33.44
43,33.0
44,33.63
45,33.51
46,33.5
47,32.82
48,33.94
49,34.2
50,33.25
